,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
83,589,Natal,br,-5.81,-35.21,84.2,62,75,16.11,130
84,636,Kisesa,tz,-2.55,33.05,69.8,88,20,9.17,130
85,1932,Lillooet,ca,50.69,-121.94,53.8,51,0,1.7,206.003
86,732,Hilo,us,19.71,-155.08,71.6,94,90,6.93,240
87,960,Gaoual,gn,11.75,-13.2,97.09,31,0,7.85,275.003
88,1237,Tateyama,jp,36.66,137.31,44.26,92,0,1.59,205.003
89,320,Miandrivazo,mg,-19.53,45.46,68.29,72,0,2.93,243.503
90,2152,Magadan,ru,59.56,150.8,37.4,93,12,6.71,90
91,2259,Lindas,no,60.74,5.16,66.76,39,0,2.48,302.003
92,844,Funadhoo,mv,6.15,73.27,82.87,100,92,19.93,292.503
93,722,Bandar,id,-4.2,104.14,73.96,95,12,3.15,139.003
94,1945,Port-Cartier,ca,50.03,-66.88,55.4,47,75,14.99,20
95,220,Sao Sebastiao,br,-3.15,-58.36,81.97,81,64,2.59,178.503
96,1917,Ulaangom,mn,49.98,92.07,35.26,83,0,2.15,199.503
97,788,Robertsport,lr,6.75,-11.37,80.98,100,56,11.77,231.003
98,1301,Ajmer,in,26.47,74.64,85.57,18,0,7.4,344.003
99,1751,Beyneu,kz,45.32,55.19,61.72,36,32,23.29,3.50296
100,1489,Joshimath,in,30.57,79.57,23.83,95,32,0.69,82.003
101,308,Cassilandia,br,-19.11,-51.73,82.06,54,0,9.75,56.003
102,1164,Bucerias,mx,20.76,-105.33,84.2,74,5,9.17,220
103,238,Isangel,vu,-19.55,169.27,69.28,100,92,15.46,123.003
104,2290,Evensk,ru,61.92,159.24,34.09,100,32,3.71,40.003
105,218,Guaraniacu,br,-25.1,-52.88,75.2,57,40,20.8,30
106,449,Entre Rios,br,-11.94,-38.08,78.55,88,92,12.66,135.503
107,1768,Redmond,us,47.67,-122.12,57.6,71,90,3.36,220
108,1468,Camacha,pt,33.08,-16.33,63.61,67,75,14.99,330
109,1951,Penzance,gb,50.12,-5.53,60.1,93,75,13.87,30
110,606,Martapura,id,-3.41,114.85,78.28,100,100,3.27,98.003
111,992,Santo Tomas,sv,13.64,-89.14,83.59,74,40,6.93,130
112,2053,Nipawin,ca,53.36,-104.02,62.6,77,90,6.93,260
113,1818,Astoria,us,46.19,-123.83,59,77,75,8.05,220
114,1230,Cao Bang,vn,22.67,106.25,73.15,89,56,4.16,13.503
115,1725,Waverly,us,37.04,-77.1,86,58,40,8.05,210
116,412,Correntina,br,-13.34,-44.63,83.86,37,8,10.87,120.503
117,201,Kuruman,za,-27.46,23.43,50.11,49,0,4.5,312.003
118,1872,Novikovo,ru,51.15,37.89,53.8,53,0,7.96,84.003
119,1303,Musafirkhana,in,26.37,81.8,85.66,36,0,2.71,35.003
120,1918,Bulgan,mn,48.81,103.53,47.77,39,48,7.18,332.503
121,1148,Ahmadnagar,in,19.09,74.75,85.84,43,8,8.97,315.003
122,1600,Sakaiminato,jp,35.55,133.23,59,77,0,6.93,220
123,2244,Kropotkin,ru,45.43,40.58,67.03,32,32,19.82,75.503
124,1677,Peniche,pt,39.36,-9.38,64.4,77,0,8.05,300
125,1497,Tobe,jp,33.74,132.79,64.4,82,5,4.7,290
126,897,Balabac,ph,7.99,117.06,85.84,100,32,7.63,86.503
127,1313,Keelung,tw,25.13,121.74,80.6,83,40,1.12,120
128,216,Pozo Colorado,py,-23.49,-58.8,83.77,61,0,10.76,39.003
129,675,Boende,cd,-0.28,20.88,72.25,93,88,2.26,11.503
130,1783,Gijon,es,43.54,-5.66,57.2,100,40,14.99,300
131,1704,Hohhot,cn,40.81,111.65,48.2,70,0,4.47,80
132,1004,Markala,ml,13.69,-6.07,78.82,83,20,8.52,209.503
133,1643,Gazanjyk,tm,39.24,55.52,86.02,18,36,11.21,265.003
134,532,Tual,id,-5.67,132.75,78.73,100,92,11.1,125.503
135,1897,Saran,fr,47.95,1.88,66.07,68,32,13.87,260
136,1987,Vysokogornyy,ru,50.1,139.13,30.76,83,0,2.15,253.003
137,2257,Vagur,fo,61.47,-6.81,49.21,95,0,12.66,126.003
138,1310,Shaoyang,cn,27.23,111.45,71.89,97,92,4.05,21.503
139,618,Sucua,ec,-2.46,-78.17,70.54,86,76,3.94,178.503
140,1033,Cabadiangan,ph,10.45,123.98,84.2,79,40,4.7,100
141,167,Inverell,au,-29.78,151.11,35.08,83,0,2.82,118.003
142,2028,Pospelikha,ru,51.99,81.83,67.12,51,48,18.03,190.503
143,2380,Mezen,ru,65.85,44.24,41.2,91,0,3.38,242.003
144,2274,Sovetskiy,ru,56.76,48.47,51.82,44,0,8.19,263.003
145,2085,Biskamzha,ru,53.45,89.53,54.7,78,8,6.17,225.503
146,627,Araioses,br,-2.89,-41.91,89.6,66,40,9.17,70
147,2399,Bilibino,ru,68.06,166.44,33.91,82,0,2.93,102.003
148,1347,Tawang,in,27.58,91.87,47.95,99,92,1.14,54.503
149,2212,Ullapool,gb,57.9,-5.16,61.99,68,0,10.2,93.003
150,613,Buala,sb,-8.15,159.59,80.44,96,92,4.72,90.003
151,895,Ca Mau,vn,9.18,105.15,79.72,99,20,2.15,49.003
152,789,Grand-Lahou,ci,5.24,-5,75.49,99,100,8.63,203.003
153,2135,Sladkovo,ru,55.53,70.34,40.66,86,56,9.19,35.003
154,868,Mana,gf,5.67,-53.78,82.06,78,92,3.71,58.503
155,294,Mackay,au,-21.15,149.2,64.4,93,40,10.29,180
156,1280,Houma,us,29.6,-90.72,80.19,55,1,5.82,80
157,600,Kihurio,tz,-4.47,38.07,65.68,98,48,2.71,166.503
158,2349,Muzhi,ru,65.4,64.7,40.93,69,68,6.85,211.003
159,342,Buritizeiro,br,-17.37,-44.96,79.36,53,64,9.75,100.503
160,261,Hithadhoo,mv,-0.6,73.08,85.48,99,76,12.66,232.003
161,631,Bolobo,cd,-2.17,16.23,81.97,71,32,2.37,241.003
162,1535,Gilgit,pk,35.92,74.31,31.84,78,32,0.13,63.503
163,369,Fare,pf,-16.7,-151.02,80.44,100,24,15.23,98.003
164,1114,Narasannapeta,in,18.42,84.04,80.44,94,44,3.15,183.503
165,548,Alexandria,br,-6.41,-38.01,87.82,49,0,7.4,105.003
166,2295,Mayo,ca,63.59,-135.9,55.4,43,75,5.82,320
167,72,Gisborne,nz,-38.66,178.02,51.01,75,36,14.45,277.503
168,654,Namatanai,pg,-3.66,152.44,83.14,100,68,9.42,105.503
169,1956,Usti Nad Orlici,cz,49.97,16.39,77,31,0,4.7,360
170,379,Arinos,br,-15.92,-46.11,80.08,53,0,8.63,107.503
171,2080,Stepnyak,kz,52.83,70.79,49.21,78,76,17.69,358.503
172,2233,Salym,ru,60.06,71.48,35.26,63,32,2.48,10.503
173,1547,Nemuro,jp,43.32,145.57,46.69,96,92,4.94,28.003
174,422,Salima,mw,-13.78,34.45,63.88,93,0,3.38,130.003
175,1488,Leh,in,34.16,77.58,15.73,82,76,1.7,76.503
176,1428,Surt,ly,31.21,16.59,69.82,90,0,8.75,22.503
177,883,Gambela,et,8.25,34.59,66.49,91,68,2.48,90.503
178,418,Luena,ao,-11.78,19.91,67.84,47,36,6.17,151.003
179,186,Roma,au,-26.57,148.79,50.92,93,20,8.75,89.003
180,841,Bandarbeyla,so,9.49,50.81,82.06,94,0,34.81,193.003
181,1248,Awjilah,ly,29.14,21.3,84.4,27,0,7.18,350.003
182,1658,Eureka,us,40.8,-124.16,56.16,71,20,11.41,300
183,2134,Makushino,ru,55.21,67.25,43.18,85,88,14.45,21.003
184,1597,Tangshan,cn,39.63,118.17,67.3,76,92,1.92,12.003
185,37,Rawson,ar,-43.3,-65.11,59.11,42,80,15.79,262.003
186,743,Salinopolis,br,-0.61,-47.36,81.88,100,56,11.77,54.003
187,361,Mareeba,au,-16.99,145.42,71.6,83,40,11.41,170
188,839,Ginir,et,7.14,40.71,64.06,84,12,5.17,193.003
189,1690,Bulancak,tr,40.94,38.23,59.56,97,0,0.69,101.503
190,819,Puerto Rondon,co,6.28,-71.1,83.95,90,44,5.95,177.503
191,2416,Khatanga,ru,71.98,102.47,32.65,90,80,3.04,42.003
192,2262,Bollnas,se,61.35,16.39,69.46,39,0,3.27,87.503
193,1473,Misratah,ly,32.38,15.09,71.17,80,0,7.74,54.503
194,2167,Boddam,gb,57.47,-1.78,59,67,0,9.17,20
195,417,Huambo,ao,-12.78,15.73,60.28,55,12,3.49,82.503
196,537,Paita,pe,-5.09,-81.11,78.8,61,0,19.46,170
197,1100,Abalak,ne,15.46,6.28,96.46,26,20,6.96,193.003
198,2178,Novopistsovo,ru,57.32,41.85,62.71,45,0,10.42,271.503
199,1732,Yarmouth,ca,43.84,-66.12,62.6,77,90,11.41,330
200,1962,Urazovo,ru,50.09,38.04,56.23,51,0,12.33,73.003
201,626,Pinheiro,br,-2.53,-45.09,81.61,82,68,3.71,45.503
202,1243,Key West,us,47.93,-96.78,84.52,33,40,18.34,310
203,1549,Orange Cove,us,36.62,-119.31,67.62,49,1,5.82,310
204,1173,Moa,cu,20.66,-74.95,79.54,77,92,2.93,156.503
205,1181,Abu Dhabi,ae,24.47,54.37,92.34,52,0,5.82,90
206,874,Savalou,bj,7.93,1.98,78.91,92,8,8.75,211.003
207,1175,Road Town,vg,18.42,-64.62,86,58,40,11.41,140
208,1829,Espanola,ca,46.27,-81.77,62.26,100,92,2.93,116.503
209,1791,Bradesti,ro,44.48,23.63,64.4,88,44,3.36,300
210,1586,Sayat,tm,38.78,63.88,82.4,8,0,2.24,210
211,1582,Bandar-E Anzali,ir,37.47,49.46,68,77,75,4.7,30
212,414,Salvador,br,-12.98,-38.48,80.6,78,75,4.7,60
213,257,Maxixe,mz,-23.86,35.35,71.6,83,0,4.38,132.003
214,1072,Pyapon,mm,16.29,95.68,80.8,96,76,8.41,184.503
215,1399,Daye,cn,30.1,114.98,72.79,98,100,4.16,300.503
216,1003,Kita,ml,13.04,-9.49,97.9,39,0,4.5,292.503
217,1453,Fukue,jp,35.03,136.69,64.4,93,20,4.7,60
218,1312,Sanming,cn,26.24,117.6,76.93,83,44,2.04,217.003
219,1431,Ashdod,il,31.8,34.65,75.2,69,0,8.05,350
220,2110,La Ronge,ca,55.1,-105.3,59,87,90,4.7,200
221,1185,Una,in,20.82,71.04,87.82,51,0,12.21,298.503
222,1884,Timmins,ca,48.48,-81.33,64.4,45,75,8.05,130
223,1046,Ponta Do Sol,cv,17.2,-25.09,71.08,100,8,16.91,46.503
224,596,Lusambo,cd,-4.97,23.44,82.33,43,20,2.93,147.003
225,1920,Manzhouli,cn,49.6,117.43,52.27,96,68,13,158.003
226,1271,Xiongzhou,cn,32.34,118.83,69.8,94,90,4.47,60
227,1687,Tekirdag,tr,40.98,27.51,66.2,88,75,13.87,350
228,1325,Marsh Harbour,bs,26.54,-77.06,79.09,96,88,17.69,123.503
229,1064,Sur,om,22.57,59.53,86.47,85,0,4.16,189.503
230,923,Birao,cf,10.3,22.78,85.39,47,8,7.63,150.003
231,1460,Vernon,us,41.84,-72.47,87.76,43,20,8.05,220
232,1694,Dasoguz,tm,41.84,59.97,76.44,26,0,4.7,270
233,141,Graaff-Reinet,za,-32.25,24.53,43.36,87,0,2.71,184.003
234,2333,Hella,is,63.84,-20.4,46.4,100,90,17.22,150
235,1348,Tezu,in,27.93,96.16,64.42,94,100,1.7,37.503
236,816,Santa Cruz,cr,10.26,-85.58,78.8,88,75,2.24,150
237,1219,Keti Bandar,pk,24.14,67.45,85.93,95,0,19.48,266.503
238,472,Placido De Castro,br,-10.34,-67.19,88.18,58,0,2.93,148.503
239,45,Viedma,ar,-40.81,-62.99,65.32,43,68,11.65,280.003
240,712,Ouesso,cg,1.61,16.05,71.62,100,48,3.71,80.503
241,1924,Babstovo,ru,48.12,132.48,43.81,87,0,2.37,61.503
242,2106,Sexsmith,ca,55.35,-118.78,59,24,75,24.16,260
243,968,Dourbali,td,11.81,15.86,84.49,83,0,1.92,216.003
244,1681,Sitges,es,41.24,1.82,68,77,20,14.99,70
245,742,Amapa,br,-1.83,-56.23,91.42,52,48,4.94,95.503
246,824,Sinnamary,gf,5.38,-52.96,80.44,98,88,8.41,73.503
247,1626,Villanueva De La Serena,es,38.97,-5.8,73.06,49,36,4.38,232.003
248,2426,Vardo,no,70.37,31.11,42.64,95,76,29.33,303.003
249,739,Bonfim,br,-20.33,-44.24,73.4,53,40,11.41,90
250,921,Bousso,td,10.48,16.71,84.49,72,36,2.37,320.503
251,1259,Tharad,in,24.39,71.63,88.18,25,0,7.74,223.003
252,2186,Ust-Ishim,ru,57.69,71.17,43,50,68,7.18,8.50296
253,1874,West Lake Stevens,us,48,-122.1,57.87,71,90,3.36,220
254,592,Port-Gentil,ga,-0.72,8.78,80.6,83,40,11.41,210
255,630,Mossendjo,cg,-2.95,12.72,76.84,81,12,3.38,157.003
256,634,Kampene,cd,-3.59,26.67,82.78,49,36,3.49,307.503
257,1831,Labelle,ca,46.28,-74.73,65.23,58,92,5.28,48.503
258,776,Cabo San Lucas,mx,22.89,-109.91,95.99,21,5,5.82,160
259,1970,Derzhavinsk,kz,51.1,66.31,57.49,56,88,18.48,350.503
260,2149,Tynda,ru,55.15,124.74,41.02,82,0,2.04,131.003
261,1804,Saryozek,kz,44.36,77.98,52.45,58,0,2.59,39.503
262,137,Tacuarembo,uy,-31.73,-55.98,69.82,76,0,6.62,33.503
263,1263,Kodarma,in,24.47,85.59,78.91,74,0,3.15,59.503
264,2260,Fagernes,no,60.99,9.24,58.12,46,0,2.71,323.503
265,2164,Letterkenny,ie,54.95,-7.73,71.6,53,0,14.99,60
266,447,Riachao Das Neves,br,-11.75,-44.91,85.03,31,0,10.98,123.503
267,700,Boa Vista,br,2.82,-60.67,82.42,88,76,4.83,27.503
268,44,Waipawa,nz,-39.94,176.59,49.39,93,48,13.67,265.503
269,1553,Dodge City,us,37.75,-100.02,94.66,19,1,16.11,150
270,382,Piacabucu,br,-10.41,-36.43,79.81,73,88,11.54,135.003
271,398,Samarai,pg,-10.62,150.67,79.72,100,88,20.27,126.003
272,325,Kununurra,au,-15.77,128.74,60.8,82,0,4.16,155.003
273,490,Madimba,tz,-10.4,40.33,80.08,100,68,13.11,157.503
274,611,Arawa,pg,-6.23,155.57,78.64,100,56,3.6,163.503
275,674,Owando,cg,-0.49,15.91,80.98,77,36,1.36,301.503
276,1591,Aksu,cn,41.12,80.26,44.35,59,0,3.38,342.003
277,1449,Shiyan,cn,32.65,110.78,62.62,69,68,4.16,270.003
278,2082,Karasuk,ru,53.73,78.03,55.69,66,92,14,21.003
279,521,Kaniama,cd,-7.57,24.18,74.32,63,8,2.26,97.003
280,1315,Kailua,us,21.39,-157.74,76.08,83,75,8.05,70
281,345,Belmonte,br,-26.84,-53.58,73.24,69,56,4.16,284.503
282,1886,Chapais,ca,49.78,-74.86,53.6,34,1,13.87,360
283,951,Nargana,pa,9.44,-78.59,82.06,100,80,3.94,150.003
284,153,Coquimbo,cl,-29.95,-71.34,59,62,0,9.17,300
285,1923,Youhao,cn,47.86,128.84,45.61,90,44,3.27,93.003
286,1472,Tripoli,ly,32.88,13.19,71.6,78,0,13.87,80
287,1835,New Waterford,ca,46.25,-60.08,39.2,100,90,11.41,10
288,2195,Rudnogorsk,ru,57.27,103.75,41.92,74,0,6.96,177.003
289,979,Mamallapuram,in,12.63,80.17,87.8,79,40,8.05,120
290,902,Nanakuli,us,21.39,-158.15,76.14,83,1,3.36,320
291,775,Makakilo City,us,21.35,-158.09,76.12,69,1,6.93,40
292,2133,Mishkino,ru,56.22,46.62,48.2,49,0,8.95,260
293,2017,Kastornoye,ru,51.83,38.13,53.17,57,0,9.19,53.503
294,673,Lastoursville,ga,-0.81,12.73,80.62,84,12,2.04,272.503
295,567,Katobu,id,-4.94,122.53,75.4,100,92,3.15,61.503
296,498,Atambua,id,-9.11,124.89,76.66,100,12,7.74,152.003
297,1136,Constanza,do,18.91,-70.74,89.6,52,40,23.04,130
298,2433,Dudinka,ru,69.41,86.18,27.61,95,80,5.17,201.503
299,1655,Yamada,jp,36.58,137.08,55.4,66,20,3.36,340
300,927,Dire Dawa,et,9.59,41.86,63.7,60,0,3.04,177.003
301,339,Pocone,br,-16.26,-56.62,91.42,46,0,5.73,72.003
302,2261,Hof,no,59.53,10.09,77.02,38,0,4.7,20
303,967,Maiduguri,ng,11.84,13.15,86.38,68,8,4.72,266.503
304,8,Port Alfred,za,-33.59,26.89,59.92,100,0,6.29,89.503
305,1443,Sarahan,in,31.51,77.79,26.08,89,76,0.69,8.00296
306,179,Braco Do Norte,br,-28.27,-49.17,69.73,81,0,3.6,48.003
307,111,Port Macquarie,au,-31.43,152.91,48.2,100,0,2.04,234.003
308,518,Soyo,ao,-6.13,12.37,77.83,74,0,6.29,235.503
309,1893,Dingle,ie,52.14,-10.27,60.1,87,20,7.18,345.003
310,976,Salalah,om,17.01,54.1,80.6,83,90,18.34,150
311,1297,Iranshahr,ir,27.21,60.69,95,13,0,9.17,240
312,598,Nguruka,tz,-5.11,31.04,75.04,55,8,4.16,123.003
313,1551,Durango,us,37.28,-107.88,74.79,12,1,18.34,130
314,1802,Karatau,kz,43.18,70.46,59.83,60,0,1.36,98.003
315,1771,Sheridan,us,39.65,-105.03,85.82,15,1,8.05,50
316,1639,Mus,tr,41.63,33.25,57.22,96,32,2.26,355.003
317,728,Gorontalo,id,0.54,123.06,74.86,94,48,2.04,96.003
318,1240,Santa Clara,mx,21.37,-89.01,78.91,100,68,14.23,341.003
319,550,Cabedelo,br,-6.97,-34.84,84.2,62,75,14.99,120
320,2249,Ossora,ru,59.24,163.07,33.64,100,88,3.94,4.50296
321,860,Parrita,cr,9.52,-84.33,79.68,51,40,12.75,280
322,708,Buchanan,lr,5.88,-10.05,78.8,83,40,8.08,219.503
323,9,East London,za,-33.02,27.91,59,82,0,6.93,330
324,1773,Brookings,us,44.31,-96.8,88.72,37,1,10.29,270
325,2047,Burns Lake,ca,54.23,-125.76,45.88,56,76,4.61,220.003
326,1955,Marianske Lazne,cz,49.96,12.7,72.52,60,0,4.7,50
327,2434,Saskylakh,ru,71.97,114.09,33.19,81,44,6.06,117.003
328,2449,Narsaq,gl,60.91,-46.05,35.6,69,75,17.22,190
329,199,Bethanien,na,-26.5,17.16,57.04,26,0,5.73,258.503
330,1680,Calatayud,es,41.35,-1.64,68.02,82,20,8.05,80
331,701,Mazagao,br,-0.12,-51.29,89.6,62,40,6.93,60
332,586,Piripiri,br,-4.27,-41.78,84.49,76,76,5.73,103.503
333,534,Kokoda,pg,-8.88,147.74,61.18,96,44,1.92,35.503
334,381,Canavieiras,br,-15.68,-38.95,72.34,100,56,6.17,152.003
335,2169,Fjerritslev,dk,57.08,9.27,67.3,61,0,9.19,10.003
336,552,Loandjili,cg,-4.77,11.87,77,83,40,2.24,220
337,2379,Ostrovnoy,ru,68.05,39.51,43.09,61,36,20.71,299.003
338,1618,Parkersburg,us,39.27,-81.55,85.53,51,40,10.29,190
339,1316,Empalme,mx,27.96,-110.81,89.6,43,40,11.41,200
340,2174,Balvi,lv,57.13,27.27,67.39,71,8,4.38,160.503
341,2318,Novoagansk,ru,61.94,76.66,31.84,62,64,3.94,324.003
342,689,Sorong,id,-0.86,131.25,79.9,100,48,3.6,158.503
343,680,Mwingi,ke,-0.93,38.07,68.56,78,80,11.99,147.503
344,1824,Bismarck,us,46.81,-100.78,87.04,30,1,4.5,231.503
345,985,Ransang,ph,8.96,117.58,80.98,97,32,2.82,140.503
346,1989,Williams Lake,ca,52.13,-122.14,56.41,54,8,2.93,130.503
347,547,Valenca Do Piaui,br,-6.41,-41.75,87.37,55,0,8.41,147.503
348,574,Panguna,pg,-6.32,155.48,72.16,89,20,2.93,58.003
349,100,Molina,cl,-35.11,-71.28,53.6,71,90,10.29,70
350,785,Roura,gf,4.73,-52.33,78.8,94,75,3.36,140
351,2321,Tura,ru,64.27,100.22,39.04,97,88,5.17,277.003
352,1705,Zhangjiakou,cn,40.77,114.88,47.41,46,0,4.72,269.503
353,2116,Bridlington,gb,54.08,-0.19,62.35,77,0,12.75,20
354,1921,Zalantun,cn,48,122.72,49.21,74,80,3.27,49.003
355,648,Kendari,id,-3.99,122.52,73.78,99,100,2.59,279.003
356,572,Lae,pg,-6.72,146.98,67.12,100,92,1.36,72.503
357,1760,Erenhot,cn,43.65,111.97,50.65,23,12,6.96,330.503
358,966,Dutse,ng,11.76,9.34,85.48,67,32,4.38,194.503
359,2203,Okhotsk,ru,59.36,143.24,37.69,91,20,5.84,89.503
360,1321,Abbeville,us,29.97,-92.13,75.67,88,1,3.36,100
361,2297,Klaksvik,fo,62.23,-6.59,50,81,8,10.29,130
362,108,Murray Bridge,au,-35.12,139.28,58.03,89,92,15.23,12.003
363,1068,Betamcherla,in,15.47,78.17,86.11,57,48,8.19,132.003
364,808,Latung,ph,5.5,120.88,85.57,100,0,3.94,120.503
365,1671,Dover,us,39.16,-75.52,87.8,58,1,11.41,220
366,987,Union,ph,12.9,124.09,83.86,100,88,9.42,97.003
367,118,Durazno,uy,-33.38,-56.52,68.02,67,0,9.08,6.50296
368,306,San Joaquin,bo,-16.38,-58.39,90.25,46,0,9.98,42.503
369,2014,Stolin,by,51.89,26.85,66.49,47,24,10.65,101.003
370,57,Trelew,ar,-43.25,-65.31,59.11,42,80,15.79,262.003
371,49,Waitati,nz,-45.75,170.57,39.4,93,56,15.57,238.003
