,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
128,2235,Strezhevoy,ru,60.73,77.6,39.2,48,75,6.71,340
129,2184,Baykalovo,ru,64.58,40.26,69.8,30,0,11.18,310
130,2046,Kitimat,ca,54.02,-128.69,46.4,81,75,11.41,180
131,1505,Tucumcari,us,35.17,-103.73,60.8,63,1,5.82,90
132,1267,Dali,cn,25.6,100.24,69.49,77,80,1.36,190
133,1387,Zabol,ir,31.03,61.49,100.4,8,0,9.17,330
134,791,Nanga Eboko,cm,4.68,12.37,78.13,93,12,7.52,264
135,2206,Homer,us,59.64,-151.54,45.45,75,90,4.7,250
136,68,Batemans Bay,au,-35.71,150.18,49.87,100,0,0.92,342
137,2451,Berlevag,no,70.86,29.09,40.69,92,92,33.46,269.5
138,1035,Tomatlan,mx,19.93,-105.25,66.88,90,8,2.15,94.0002
139,2228,Lesnyye Polyany,ru,55.97,37.87,61.23,36,0,6.71,40
140,1634,Glossa,gr,35.47,23.78,75.2,69,75,8.41,6.00021
141,1057,Mao,td,14.12,15.31,98.2,39,0,13.11,213.5
142,1404,Severo-Kurilsk,ru,50.68,156.12,36.28,98,92,14.34,91.5002
143,2233,Salym,ru,60.06,71.48,47.17,39,0,6.51,357.5
144,1016,Aksum,et,14.12,38.72,89.56,14,0,6.29,340.5
145,1244,Andros Town,bs,24.73,-77.79,77.68,83,92,12.66,107.5
146,351,Nsanje,mw,-16.92,35.26,84.61,67,0,4.72,91.5002
147,890,Udankudi,in,8.43,78.03,85.15,89,76,10.2,211
148,2298,Floro,no,61.6,5.03,57.87,71,0,6.93,290
149,1203,Shimoda,jp,34.7,138.93,71.6,78,75,8.05,140
150,1747,Gali,ge,42.63,41.74,69.4,76,92,2.37,50.0002
151,1034,San Policarpo,ph,12.18,125.51,84.79,89,64,9.42,87.5002
152,514,Serra Talhada,br,-7.99,-38.29,66.52,89,0,8.86,146
153,1916,Zaysan,kz,47.47,84.87,70.66,40,0,7.07,54.0002
154,1794,Alushta,ua,44.68,34.41,73.18,81,8,10.65,39.0002
155,40,Christchurch,nz,-43.53,172.64,44.6,87,64,5.82,70
156,2083,Tyumentsevo,ru,53.32,81.5,71.02,96,8,7.85,211
157,2236,Parabel,ru,58.71,81.5,46.18,54,92,5.95,341.5
158,1926,Mayskiy,ru,43.63,44.06,64.4,88,90,6.71,250
159,1845,Szatymaz,hu,46.34,20.04,68.61,93,90,4.7,230
160,823,Totness,sr,5.88,-56.32,75.79,100,76,10.31,149
161,1970,Derzhavinsk,kz,51.1,66.31,81.73,22,56,19.48,240.5
162,1930,Prince Rupert,ca,54.32,-130.32,46.4,93,90,3.36,110
163,2257,Vagur,fo,61.47,-6.81,47.62,98,0,12.66,127.5
164,1083,Lompoc,us,34.64,-120.46,53.4,93,75,3.36,280
165,2020,Ivanteyevka,ru,55.97,37.92,61.23,36,0,6.71,40
166,2450,Longyearbyen,sj,78.22,15.64,32,95,75,5.82,10
167,2291,Anadyr,ru,64.73,177.51,35.6,87,0,6.71,320
168,978,Omalur,in,11.74,78.05,89.65,63,24,6.06,90.0002
169,2342,Belomorsk,ru,64.52,34.76,67.6,32,0,10.76,263.5
170,2294,Fairbanks,us,64.84,-147.72,50.54,66,1,3.38,234
171,2143,Atagay,ru,55.1,99.39,61.48,38,0,3.83,248
172,1566,Aljezur,pt,37.31,-8.8,62.65,97,48,2.26,87.5002
173,298,Neiafu,to,-18.65,-173.98,79.48,100,80,4.38,149
174,901,Kinablangan,ph,7.69,126.55,83.08,100,64,6.17,39.0002
175,58,Puerto Madryn,ar,-42.77,-65.04,57.79,64,44,16.02,294.5
176,478,Jeremoabo,br,-10.08,-38.34,66.88,95,100,2.93,265.5
177,1042,Pedernales,do,18.04,-71.74,76.78,100,32,12.66,84.0002
178,530,Banyuwangi,id,-8.21,114.37,79.57,90,92,7.96,146
179,842,Ugoofaaru,mv,5.67,73,84.61,99,48,21.72,296
180,245,Filadelfia,py,-22.35,-60.04,56.26,85,12,2.82,121
181,2011,Wschowa,pl,51.8,16.32,69.8,56,0,3.36,100
182,582,Itaituba,br,-4.26,-55.99,72.01,99,0,2.15,110
183,309,Prata,br,-19.31,-48.92,57.34,83,0,7.85,58.0002
184,1468,Camacha,pt,33.08,-16.33,62.6,51,75,12.75,360
185,1582,Bandar-E Anzali,ir,37.47,49.46,84.2,58,0,6.93,350
186,2242,Ust-Ilimsk,ru,57.96,102.73,58.24,47,48,3.6,250.5
187,1622,Halifax,ca,44.65,-63.58,50,100,90,3.36,100
188,1971,Astana,kz,51.13,71.43,86,24,75,35.79,230
189,1782,A Coruna,es,43.37,-8.4,56.19,93,90,4.7,360
190,738,Inirida,co,3.87,-67.92,72.91,100,92,2.26,156.5
191,186,Roma,au,-26.57,148.79,61.93,51,8,7.4,115
192,1976,Kosh-Agach,ru,49.99,88.66,51.76,53,48,6.96,296.5
193,1262,Sidhi,in,24.41,81.88,107.47,20,92,6.51,323.5
194,559,Lugoba,tz,-6.46,38.33,83.98,64,12,5.17,171
195,229,Manjacaze,mz,-24.71,33.88,81.91,62,0,9.64,179
196,1007,Sokoto,ng,13.06,5.24,85.42,76,48,12.44,206
197,2027,Kulunda,ru,52.57,78.94,79.21,47,20,20.15,239
198,1647,Kashi,cn,39.45,75.98,73.4,11,0,8.95,110
199,2369,Vestmanna,fo,62.16,-7.17,48.2,76,44,8.05,140
200,549,Canguaretama,br,-6.38,-35.14,75.2,88,40,9.17,190
201,80,Sale,au,-38.11,147.06,50.59,100,0,5.17,64.0002
202,501,Merauke,id,-8.49,140.4,84.7,74,76,19.04,121.5
203,515,Pitimbu,br,-7.47,-34.81,71.6,88,0,4.7,200
204,2416,Khatanga,ru,71.98,102.47,37.36,92,8,5.39,156
205,438,Sechura,pe,-5.56,-80.82,65.08,95,0,10.09,164
206,825,Cayenne,gf,4.94,-52.33,77,100,90,5.73,83.5002
207,1494,Guiren,cn,33.67,118.19,77.41,83,56,4.5,84.5002
208,506,Santiago De Chuco,pe,-8.15,-78.17,34.21,100,0,1.7,66.0002
209,1983,Nenjiang,cn,49.17,125.23,60.31,62,0,13.67,59.0002
210,1365,San Buenaventura,mx,27.06,-101.55,68.59,63,0,3.6,172.5
211,2357,Borogontsy,ru,62.67,131.17,72.01,18,0,9.86,311.5
212,1801,Zhanakorgan,kz,43.91,67.25,93.25,21,0,4.5,343
213,2115,Ashington,gb,55.18,-1.57,53.02,93,40,9.17,20
214,932,Madurai,in,9.93,78.11,89.6,59,40,3.36,100
215,1089,George Town,ky,19.29,-81.37,75.97,100,92,19.37,139.5
216,914,Kankan,gn,10.38,-9.3,77.59,89,0,10.2,238
217,811,Kloulklubed,pw,7.04,134.26,82.4,88,90,5.82,120
218,1041,Les Cayes,ht,18.19,-73.75,79.48,100,88,19.6,110.5
219,1977,Kholtoson,ru,50.3,103.31,48.88,49,12,9.75,286
220,2200,Chulman,ru,56.84,124.9,64.09,43,0,4.27,160.5
221,372,Santa Lucia,pe,-15.7,-70.61,17.74,89,12,3.27,240.5
222,81,Lakes Entrance,au,-37.88,147.99,53.47,95,0,6.96,80.5002
223,1424,Nador,ma,35.17,-2.93,64.35,68,0,3.36,290
224,2258,Brae,gb,60.4,-1.35,48.96,87,0,16.11,70
225,1095,Nouakchott,mr,18.08,-15.98,70.3,89,0,17.02,352
226,777,Ixtapa,mx,20.71,-105.21,75.2,94,40,1.92,135
227,2249,Ossora,ru,59.24,163.07,33.67,97,56,2.37,177
228,1214,Clarence Town,bs,23.1,-74.98,79.21,98,80,18.7,116.5
229,4,Ushuaia,ar,-54.81,-68.31,41,100,75,3.36,290
230,1862,Altay,cn,47.83,88.13,55.18,65,0,2.82,278
231,312,Conceicao Da Barra,br,-18.59,-39.73,68.86,100,92,8.63,143.5
232,711,Makokou,ga,0.56,12.85,80.47,81,44,3.04,265.5
233,36,Rio Gallegos,ar,-51.62,-69.22,46.4,73,0,13.87,320
234,2203,Okhotsk,ru,59.36,143.24,44.83,78,64,5.61,118
235,2402,Upernavik,gl,72.79,-56.15,24.4,100,44,18.25,352.5
236,1191,Teknaf,bd,20.86,92.31,90.91,63,24,4.72,217.5
237,1952,Octeville,fr,49.63,-1.64,57.85,93,90,11.41,40
238,698,Mitu,co,1.2,-70.17,70.93,100,100,2.37,214
239,1657,Sitka,us,37.17,-99.65,64.54,81,0,6.17,126
240,750,Yenagoa,ng,4.92,6.26,75.43,100,92,4.16,210.5
241,894,Ron Phibun,th,8.18,99.85,82.4,83,75,11.41,350
242,2179,Krasnyye Baki,ru,57.13,45.16,58.51,41,0,3.6,330
243,605,Tambun,id,-6.26,107.07,89.6,66,20,12.75,20
244,744,Cururupu,br,-1.82,-44.87,72.01,99,24,2.37,17.0002
245,583,Altamira,br,-3.2,-52.21,72.91,96,12,3.83,22.5002
246,291,Sainte-Rose,re,-21.13,55.8,81.5,61,20,20.8,100
247,275,Bonito,br,-1.36,-47.3,71.83,98,88,7.4,73.5002
248,1301,Ajmer,in,26.47,74.64,109.81,14,0,7.4,276
249,476,Gilbues,br,-9.83,-45.34,70.84,78,8,10.31,121
250,2399,Bilibino,ru,68.06,166.44,40.33,68,44,2.93,127.5
251,21,Mar Del Plata,ar,-46.43,-67.52,51.94,55,8,26.75,287
252,409,Vilhena,br,-12.74,-60.15,65.35,83,12,3.15,138.5
253,1360,Half Moon Bay,us,37.46,-122.43,55.62,93,90,11.41,320
254,1529,Garmsar,ir,35.22,52.34,80.74,29,24,5.61,289
255,1839,Challans,fr,46.85,-1.88,61.99,93,8,8.05,50
256,600,Kihurio,tz,-4.47,38.07,69.22,95,88,3.94,171.5
257,405,Chilca,pe,-13.22,-72.34,37.4,74,40,1.92,188
258,889,Dhidhdhoo,mv,6.88,73.1,82.45,100,88,21.72,292.5
259,2340,Kajaani,fi,64.22,27.73,59,58,0,6.93,250
260,1046,Ponta Do Sol,cv,17.2,-25.09,69.76,100,80,16.24,47.0002
261,136,Parana,ar,-31.73,-60.52,45.46,88,0,5.84,31.5002
262,1190,Baghmara,in,23.8,86.21,105.04,28,24,4.94,268.5
263,1653,Dandong,cn,40.12,124.37,70.93,42,8,6.62,205.5
264,396,Alyangula,au,-13.85,136.42,80.56,87,0,16.02,101.5
265,395,Boyolangu,id,-8.09,111.9,82.63,65,88,6.17,172.5
266,85,Turangi,nz,-39,175.93,40.87,100,24,10.2,262.5
267,1554,Winfield,us,41.41,-87.28,70.07,100,40,4.7,210
268,101,San Rafael,ar,-34.61,-68.33,28.9,71,0,4.72,259.5
269,1112,Farrukhnagar,in,28.45,76.82,111.2,10,20,5.82,290
270,1725,Waverly,us,37.04,-77.1,71.19,88,1,4.7,200
271,1297,Iranshahr,ir,27.21,60.69,100.4,12,0,6.93,220
272,1555,Lebanon,us,43.64,-72.25,60.46,82,1,4.72,287.5
273,299,Vaitape,pf,-16.52,-151.75,81.01,100,48,14.56,109
274,586,Piripiri,br,-4.27,-41.78,68.5,92,8,2.59,97.0002
275,2178,Novopistsovo,ru,57.32,41.85,62.29,47,0,7.18,264
276,1870,Vostok,ru,46.45,135.83,57.7,51,8,2.71,356
277,1701,Jiuquan,cn,39.73,98.49,57.34,47,0,7.18,309
278,1853,Marfino,ru,56.07,37.56,61.36,36,0,6.71,40
279,788,Robertsport,lr,6.75,-11.37,79.75,100,88,4.16,303.5
280,1679,Santa Marta De Tormes,es,40.95,-5.63,53.6,87,20,4.5,204
281,1323,Callaway,us,46.98,-95.91,64.51,77,1,3.27,232.5
282,1086,Amatan,mx,17.37,-92.82,68.68,90,92,1.92,181
283,752,Sangmelima,cm,2.93,11.98,77.41,87,24,2.93,322.5
284,564,Jati,id,3.58,98.66,78.58,95,92,3.6,27.0002
285,1072,Pyapon,mm,16.29,95.68,89.83,72,12,13.22,156.5
286,169,Byron Bay,au,-28.65,153.62,62.6,82,75,10.29,210
287,423,Montepuez,mz,-13.13,39,80.74,61,0,12.21,125
288,1498,Kumano,jp,34.34,132.59,72.54,60,5,8.05,170
289,322,Le Port,re,-20.94,55.29,81.54,61,20,20.8,100
290,666,Almeirim,br,-1.53,-52.58,75.7,91,68,3.15,57.0002
291,2386,Urengoy,ru,65.96,78.37,26.92,100,68,18.03,301
292,1936,Swift Current,ca,50.29,-107.8,53.6,62,1,6.93,130
293,529,Jatiroto,id,-7.61,109.46,82.63,88,44,15.79,126.5
294,793,Bosobolo,cd,4.19,19.88,79.39,100,36,4.61,149.5
295,183,Ventersburg,za,-28.08,27.14,67.24,40,0,4.38,139.5
296,1898,Chaumont,fr,48.11,5.14,69.8,73,76,10.29,100
297,625,Mocajuba,br,-2.58,-49.5,73.63,99,88,2.71,42.5002
298,1065,Ratnagiri,in,16.98,73.3,88.57,90,0,20.38,327.5
299,1945,Port-Cartier,ca,50.03,-66.88,26.6,100,75,5.17,347
300,712,Ouesso,cg,1.61,16.05,84.16,73,24,3.6,277
301,284,Chiredzi,zw,-21.05,31.67,78.31,67,0,6.73,140.5
302,1008,Zinder,ne,13.81,8.99,82.4,51,0,4.7,180
303,2282,Suntar,ru,62.16,117.65,77.5,22,0,10.2,143.5
304,1987,Vysokogornyy,ru,50.1,139.13,51.94,52,36,3.15,21.0002
305,1904,Edinet,md,48.17,27.3,76.69,57,0,8.41,61.0002
306,1562,Nantucket,us,41.28,-70.1,61.23,87,1,12.75,230
307,13,New Norfolk,au,-42.78,147.06,50,71,20,5.82,170
308,477,Remanso,br,-9.62,-42.08,71.38,100,0,14,126
309,604,Baturaja,id,-4.12,104.17,78.94,100,24,4.61,208
310,1716,Coos Bay,us,43.37,-124.22,49.1,81,90,2.82,353
311,2337,Grong,no,64.47,12.32,51.62,58,40,3.36,180
312,732,Hilo,us,19.71,-155.08,73.4,88,90,6.93,200
313,2265,Garbolovo,ru,60.34,30.5,69.8,37,0,8.95,250
314,907,Chivolo,co,10.03,-74.62,75.97,92,80,5.84,164
315,2017,Kastornoye,ru,51.83,38.13,57.7,71,0,16.02,68.0002
316,2028,Pospelikha,ru,51.99,81.83,77.14,57,12,17.58,237
317,2332,College,us,64.86,-147.8,50.52,66,1,3.38,234
318,29,Castro,cl,-42.48,-73.76,48.25,93,80,6.85,285
319,265,Moranbah,au,-22,148.04,69.58,57,36,14.45,95.5002
320,1942,Kapuskasing,ca,49.42,-82.43,44.6,81,90,12.75,50
321,792,Carnot,cf,4.94,15.87,80.38,90,20,6.29,276.5
322,1994,Foam Lake,ca,51.65,-103.53,57.25,95,0,6.62,306.5
323,2064,Bremervorde,de,53.48,9.13,65.28,63,20,10.29,90
324,989,Sulangan,ph,11.14,123.72,86.41,100,20,9.31,58.0002
325,32,Arraial Do Cabo,br,-22.97,-42.02,67.69,98,24,3.15,49.0002
326,522,Manono,cd,-7.3,27.4,93.16,33,0,6.17,120
327,2198,Bodaybo,ru,57.85,114.2,66.52,42,20,4.94,151
328,532,Tual,id,-5.67,132.75,81.28,100,12,8.63,158.5
329,755,Aketi,cd,2.74,23.78,72.01,100,92,3.27,246
330,1386,Bardsir,ir,29.93,56.57,87.8,5,20,9.17,320
331,33,Jamestown,sh,-15.94,-5.72,72.46,100,20,14.34,115
332,863,Montecristo,co,8.3,-74.47,71.11,100,92,2.15,203.5
333,2310,Dvinskoy,ru,62.16,45.12,63.82,44,56,10.42,246
334,1689,Iskilip,tr,40.73,34.47,65.53,92,8,3.27,16.5002
335,2229,Pozhva,ru,59.09,56.08,51.04,55,0,13.67,354
336,1847,Vultureni,ro,46.4,27.27,73.4,53,0,11.41,360
337,643,Sungaipenuh,id,-2.08,101.38,71.38,94,48,0.13,221.5
338,2210,Nuuk,gl,64.17,-51.74,32,100,80,19.46,190
339,1825,Wahpeton,us,46.27,-96.61,66.94,48,1,5.82,260
340,362,Innisfail,au,-17.52,146.03,66.16,93,92,5.95,138.5
341,739,Bonfim,br,-20.33,-44.24,59,87,0,4.7,100
342,1225,Satkhira,bd,22.72,89.08,95,63,40,18.34,180
343,608,Amahai,id,-3.31,129,79.84,100,80,3.83,203
344,2104,Terrace,ca,54.52,-128.61,46.4,81,75,11.41,180
345,854,Taganak,ph,6.08,118.3,86.23,100,36,8.19,61.5002
346,1085,Tlacolula,mx,16.95,-96.48,49.96,94,0,2.71,5.00021
347,113,Constitucion,cl,-35.33,-72.42,50.41,100,88,8.63,31.0002
348,373,Caranavi,bo,-15.83,-67.57,54.46,80,0,1.92,181
349,1937,Weyburn,ca,49.67,-103.85,59.23,74,0,4.27,296.5
350,1888,Causapscal,ca,48.35,-67.23,31.78,83,8,3.04,301.5
351,2268,Verkhovazhye,ru,60.75,42.05,67.06,50,0,15.79,250.5
352,2045,Oktyabrskiy,ru,55.61,37.97,61.27,31,0,6.71,60
353,802,Male,mv,4.17,73.51,87.8,74,75,18.34,250
354,1218,Riyadh,sa,24.63,46.72,96.8,11,0,6.93,150
355,153,Coquimbo,cl,-29.95,-71.34,51.8,87,90,4.7,90
356,1171,Santa Fe,cu,23.13,-82.26,73.4,88,75,5.82,100
357,363,Bowen,au,-20.01,148.25,73.4,73,40,17.22,120
358,631,Bolobo,cd,-2.17,16.23,86.23,64,0,3.38,273
359,1033,Cabadiangan,ph,10.45,123.98,91.4,55,20,10.29,60
360,1181,Abu Dhabi,ae,24.47,54.37,96.8,32,0,8.05,160
361,1067,Londa,in,15.45,74.49,94.96,46,36,4.38,332
362,733,Acapulco,mx,16.86,-99.88,84.2,74,75,4.7,300
363,1979,Kyra,ru,49.58,111.97,42.22,85,92,9.31,352
364,2446,Havoysund,no,71,24.66,41,75,75,41.38,240
365,1635,Bergama,tr,39.12,27.18,76.57,64,40,11.41,340
366,2060,Skerries,ie,53.58,-6.11,55.4,87,75,14.99,50
367,1814,Yoichi,jp,43.19,140.77,50.86,85,0,7.52,335
368,1816,Kurilsk,ru,45.23,147.88,41.23,94,80,13.78,272.5
369,2215,Tananger,no,58.94,5.59,60.19,59,0,8.05,360
370,1692,Mosesgegh,am,40.91,45.49,74.26,47,44,2.59,319
371,1260,Bari Sadri,in,24.42,74.48,107.74,19,0,5.28,237.5
372,900,Silae,ph,8.16,125.3,81.91,69,80,5.5,97.0002
373,1897,Saran,fr,47.95,1.88,68,82,0,9.17,90
