,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
364,447,Riachao Das Neves,br,-11.75,-44.91,81.07,40,0,7.87,114.502
365,1326,Guimar,es,28.3,-16.43,61.81,87,75,18.34,310
366,754,Gemena,cd,3.25,19.78,76.03,90,20,2.17,289.502
367,586,Piripiri,br,-4.27,-41.78,83.68,66,80,3.4,105.002
368,415,Conde,br,-11.81,-37.61,79.09,79,56,11.45,136.502
369,1542,Qingdao,cn,36.09,120.35,55.4,76,0,4.47,90
370,948,Puerto El Triunfo,sv,13.27,-88.55,87.8,66,20,6.93,220
371,1340,Shahdadkot,pk,27.85,67.91,78.55,20,0,5.75,18.002
372,646,Pangkalanbuun,id,-2.68,111.62,71.89,100,92,3.4,337.002
373,919,Jos,ng,9.92,8.9,64.4,100,75,3.36,240
374,1983,Nenjiang,cn,49.17,125.23,51.91,100,92,8.77,30.502
375,2442,Dikson,ru,73.51,80.55,23.92,93,92,12.24,17.002
376,2212,Ullapool,gb,57.9,-5.16,53.62,82,0,13.47,40.002
377,2426,Vardo,no,70.37,31.11,46.4,70,0,10.29,20
378,1188,Kurud,in,20.85,81.72,90.16,34,64,7.09,248.002
379,2172,Pavilosta,lv,56.89,21.19,63.39,63,8,6.93,80
380,30,Mount Gambier,au,-37.83,140.78,39.13,85,0,4.18,26.002
381,2027,Kulunda,ru,52.57,78.94,59.11,68,92,6.08,180.502
382,64,General Roca,ar,-39.03,-67.58,64.4,55,0,5.53,3.00201
383,665,Oriximina,br,-1.77,-55.87,86.11,65,32,3.4,112.002
384,2403,Kangaatsiaq,gl,68.31,-53.46,30.94,100,0,15.37,344.502
385,381,Canavieiras,br,-15.68,-38.95,80.6,69,20,12.75,190
386,2108,Bonnyville,ca,54.27,-110.74,69.8,64,75,5.82,350
387,487,Kasama,zm,-10.21,31.19,63.52,63,44,10,99.002
388,2016,Khomutovka,ru,51.92,34.56,55.42,58,0,14.03,62.002
389,204,Xai-Xai,mz,-25.04,33.64,71.98,100,0,5.41,137.002
390,1836,Carballo,es,43.21,-8.69,56.26,93,90,5.82,20
391,327,Ingham,au,-18.65,146.16,68.92,100,92,13.58,133.002
392,1411,Pecos,us,31.42,-103.49,100.4,14,1,5.82,260
393,2154,Nome,us,30.04,-94.42,85.14,58,75,9.17,170
394,283,Makaleng,bw,-20.8,27.27,53.6,62,0,3.36,160
395,1631,Terrasini,it,38.15,13.08,66.99,82,0,5.82,250
396,2124,Velizh,ru,55.61,31.2,54.16,58,0,9.78,99.502
397,897,Balabac,ph,7.99,117.06,86.11,100,48,8.88,106.502
398,1528,Abhar,ir,36.14,49.22,46.06,95,24,2.84,187.502
399,399,Kirakira,sb,-10.46,161.92,78.46,100,92,15.7,110.002
400,2068,Hrodna,by,53.68,23.83,65.68,70,88,8.77,113.502
401,1947,Saint-Augustin,ca,45.63,-73.98,76.35,61,75,13.87,250
402,2281,Lensk,ru,60.71,114.91,47.77,72,0,5.08,73.002
403,1054,Ayorou,ne,14.73,0.92,89.26,24,8,3.74,130.002
404,1691,Artvin,tr,41.18,41.83,66.2,88,0,8.05,130
405,1588,Jurm,af,36.86,70.83,33.91,67,24,1.95,159.502
406,901,Kinablangan,ph,7.69,126.55,81.16,100,8,1.72,346.002
407,2303,Umea,se,63.83,20.26,51.8,87,0,3.36,160
408,102,General Pico,ar,-35.66,-63.75,66.31,45,0,10.67,18.002
409,362,Innisfail,au,-17.52,146.03,64.78,95,92,5.75,137.502
410,1024,Yanam,in,16.73,82.22,83.95,86,80,4.41,145.502
411,1966,Aksay,kz,51.17,53.01,55.42,89,100,21.74,17.502
412,867,Fort Wellington,gy,6.4,-57.6,78.64,100,92,9.78,48.502
413,1347,Tawang,in,27.58,91.87,47.59,98,92,0.94,100.002
414,1443,Sarahan,in,31.51,77.79,17.26,88,0,2.17,17.502
415,1593,Zhangye,cn,38.94,100.46,37.96,88,8,3.18,213.502
416,1203,Shimoda,jp,34.7,138.93,64.4,77,75,2.24,340
417,811,Kloulklubed,pw,7.04,134.26,78.73,88,75,10.22,71.502
418,1545,Nagahama,jp,35.49,136.29,58.39,89,80,2.17,71.502
419,1939,Beausejour,ca,50.06,-96.51,82.4,48,20,10.29,210
420,641,Matara,lk,5.95,80.54,74.68,100,92,12.8,264.502
421,749,Sassandra,ci,4.95,-6.09,79.09,100,64,13.8,222.502
422,364,Norsup,vu,-16.07,167.38,78.46,91,76,11.45,132.002
423,837,Mizan Teferi,et,6.99,35.58,61.18,93,88,2.28,52.002
424,1986,Elban,ru,50.1,136.51,44.26,76,0,8.88,355.002
425,2128,Sergach,ru,55.53,45.48,44.53,56,0,9.55,24.502
426,1619,Winchester,us,43.28,-123.35,57.2,82,90,5.82,310
427,1130,Altamirano,mx,16.73,-92.04,83.05,45,68,3.74,359.002
428,227,Thabazimbi,za,-24.59,27.41,45.61,55,0,2.39,328.502
429,1915,Ayagoz,kz,47.96,80.43,51.91,49,8,8.99,185.502
430,2054,The Pas,ca,53.82,-101.24,48.2,93,90,8.05,50
431,2340,Kajaani,fi,64.22,27.73,64.4,45,0,3.36,220
432,1650,Dongsheng,cn,29.72,112.52,72.34,97,100,8.55,8.50201
433,815,Champerico,gt,14.3,-91.92,87.8,70,40,4.7,220
434,838,Dilla,et,6.41,38.31,57.76,100,92,3.06,99.002
435,1709,Helong,cn,25.94,116.13,75.58,72,12,4.97,211.002
436,1502,Bullhead City,us,35.15,-114.57,92.7,7,5,20.8,200
437,2396,Belaya Gora,ru,68.54,146.19,34.63,94,0,5.53,124.502
438,104,Montevideo,uy,-34.83,-56.17,65.28,55,0,8.05,10
439,1885,Malartic,ca,48.14,-78.13,81.45,37,75,6.93,280
440,1039,Iralaya,hn,15,-83.23,75.2,100,90,11.41,180
441,2390,Zhigansk,ru,66.77,123.37,48.85,68,24,4.41,341.002
442,814,Puerto Escondido,mx,15.86,-97.07,87.8,70,20,16.11,260
443,945,Ewa Beach,us,21.32,-158.01,80.6,61,40,13.87,70
444,1339,Dalbandin,pk,28.9,64.41,68.74,23,36,5.86,28.502
445,2229,Pozhva,ru,59.09,56.08,38.32,50,0,18.5,16.002
446,2430,Iskateley,ru,67.68,53.15,35.08,91,80,13.24,285.502
447,131,Ngunguru,nz,-35.62,174.5,55.42,100,32,38.41,190.002
448,1916,Zaysan,kz,47.47,84.87,38.41,78,32,2.28,149.502
449,2277,Baykit,ru,61.68,96.39,32.11,73,8,5.19,153.002
450,1782,A Coruna,es,43.37,-8.4,56.21,93,90,5.82,20
451,963,Sapouy,bf,11.55,-1.77,73.78,97,64,3.51,227.502
452,1778,Lakefield,ca,44.42,-78.27,81.66,39,75,18.34,230
453,198,Walvis Bay,na,-22.95,14.51,62.62,100,0,10.22,181.002
454,678,Mbarara,ug,-0.61,30.65,62.44,89,12,2.73,248.002
455,908,Bachaquero,ve,9.96,-71.12,87.8,66,75,6.2,13.502
456,2137,Barabinsk,ru,55.35,78.35,43.54,97,92,11.45,82.502
457,1213,Moron,cu,22.11,-78.63,84.2,70,75,12.75,100
458,240,Hualmay,pe,-11.1,-77.61,69.46,75,8,4.52,192.502
459,2051,Elk Point,ca,53.9,-110.9,69.8,64,75,5.82,350
460,222,Caravelas,br,-17.73,-39.27,77.2,100,64,15.48,127.502
461,1393,Jumla,np,29.28,82.18,34.36,78,32,2.73,78.502
462,1407,Rosarito,mx,27.04,-109.91,105.8,6,5,10.29,240
463,1225,Satkhira,bd,22.72,89.08,84.2,89,40,13.87,190
464,541,Pauini,br,-7.71,-67,87.01,61,44,5.41,147.502
465,538,Chachapoyas,pe,-6.23,-77.87,66.76,80,20,2.73,56.502
466,239,Moerai,pf,-22.43,-151.33,76.12,100,44,6.2,115.502
467,461,Soe,id,-9.86,124.28,65.32,95,24,1.95,123.502
468,1124,Dicabisagan,ph,17.08,122.42,77.74,100,56,3.62,221.002
469,432,Port Keats,au,-14.25,129.55,69.91,67,0,10.67,102.502
470,532,Tual,id,-5.67,132.75,81.61,100,48,13.8,99.502
471,265,Moranbah,au,-22,148.04,61.99,86,92,14.03,125.502
472,2183,Novouralsk,ru,57.25,60.1,42.01,49,20,7.99,18.002
473,523,Matai,tz,-8.3,31.52,52.09,61,0,5.08,108.502
474,120,Sao Joao Da Barra,br,-21.64,-41.05,69.8,88,90,13.02,143.502
475,1622,Halifax,ca,44.65,-63.58,63.28,72,75,10.29,210
476,1910,Aksarayskiy,ru,46.79,48.01,68,77,0,6.71,130
477,624,Parintins,br,-2.63,-56.73,86.2,64,12,3.51,96.502
478,1763,Dongfeng,cn,42.67,125.53,52.18,77,24,2.73,126.002
479,482,Luanda,ao,-8.83,13.24,75.2,78,20,4.7,240
480,2416,Khatanga,ru,71.98,102.47,25.45,80,8,2.95,43.002
481,125,Saint-Joseph,re,-21.37,55.62,73.56,64,0,6.93,40
482,2171,Oskarshamn,se,57.26,16.44,57.2,82,0,4.7,60
483,1317,Ignacio Zaragoza,mx,20.02,-99.32,77.02,21,0,11.01,16.502
484,2261,Hof,no,59.53,10.09,71.6,37,0,4.7,270
485,72,Gisborne,nz,-38.66,178.02,51.37,88,92,17.38,181.002
486,1856,Zhezkazgan,kz,47.8,67.71,61.09,43,0,12.68,192.502
487,342,Buritizeiro,br,-17.37,-44.96,77.11,56,88,7.43,97.502
488,1851,Novyy Yegorlyk,ru,46.39,41.87,70.9,62,12,6.42,318.002
489,351,Nsanje,mw,-16.92,35.26,67.66,90,0,3.4,104.002
490,261,Hithadhoo,mv,-0.6,73.08,84.76,100,0,8.99,244.502
491,135,Rio Tercero,ar,-32.17,-64.11,65.14,50,0,10.78,22.002
492,1263,Kodarma,in,24.47,85.59,75.22,96,24,3.74,109.502
493,277,Guapiacu,br,-20.8,-49.22,82.4,32,20,4.7,70
494,165,Yulara,au,-25.24,130.99,53.6,54,56,5.82,160
495,920,Mubi,ng,10.27,13.26,71.89,82,24,1.39,197.502
496,842,Ugoofaaru,mv,5.67,73,81.61,100,44,17.38,301.502
497,1853,Marfino,ru,56.07,37.56,56.03,58,0,8.95,20
498,713,Bongandanga,cd,1.51,21.07,70.54,100,44,2.17,116.502
499,2243,Kirensk,ru,57.78,108.12,48.76,74,24,5.64,43.002
500,1649,Wuda,cn,39.5,106.72,51.19,34,64,12.01,292.002
501,1239,La Paz,mx,24.15,-110.32,95.65,22,8,11.34,14.502
502,2404,Aasiaat,gl,68.71,-52.87,32.47,91,0,8.1,345.002
503,361,Mareeba,au,-16.99,145.42,69.8,88,75,10.29,140
504,293,Karratha,au,-20.74,116.85,66.67,85,24,9.22,204.002
505,1484,Taywarah,af,33.35,64.42,34.99,89,0,2.17,355.502
506,1937,Weyburn,ca,49.67,-103.85,81.52,46,0,18.84,281.502
507,1077,Aloleng,ph,16.13,119.78,79.45,100,8,7.54,124.002
508,2140,Chernenko,ru,44.37,39.31,62.8,93,20,2.17,89.002
509,1655,Yamada,jp,36.58,137.08,57.2,62,75,3.36,110
510,1282,Bonita Springs,us,26.35,-81.82,74.28,100,90,4.7,20
511,1734,Leon,es,42.6,-5.57,53.6,93,40,3.36,30
512,1626,Villanueva De La Serena,es,38.97,-5.8,59.11,80,36,5.3,240.002
513,1111,Vite,in,17.28,74.55,73.69,72,36,5.86,288.002
514,427,Sambava,mg,-14.27,50.17,74.86,100,92,12.01,176.502
515,2262,Bollnas,se,61.35,16.39,65.14,52,48,2.73,182.502
516,311,Governador Valadares,br,-18.85,-41.95,69.28,78,92,3.74,101.002
517,147,Dubbo,au,-32.25,148.6,48.2,81,0,11.41,130
518,689,Sorong,id,-0.86,131.25,83.5,100,36,9.22,58.502
519,1290,Awbari,ly,26.59,12.77,87.19,15,0,9.1,41.002
520,1151,Chatrapur,in,19.35,84.98,84.49,96,64,17.27,195.502
521,396,Alyangula,au,-13.85,136.42,76.93,100,0,12.35,128.002
522,1456,Blythe,us,33.61,-114.59,91.4,11,1,13.87,210
523,80,Sale,au,-38.11,147.06,41.74,100,0,2.28,334.002
524,765,Banda Aceh,id,5.56,95.32,74.59,100,20,2.95,108.502
525,1219,Keti Bandar,pk,24.14,67.45,85.39,96,0,22.08,269.002
526,596,Lusambo,cd,-4.97,23.44,74.59,75,0,2.62,209.502
527,1330,Waddan,ly,29.16,16.14,75.67,33,0,12.35,26.502
528,145,Port Augusta,au,-32.49,137.76,48.2,76,76,8.05,300
529,1950,Nanortalik,gl,60.14,-45.24,33.01,97,92,16.6,309.502
530,179,Braco Do Norte,br,-28.27,-49.17,59.92,81,92,3.18,114.002
531,737,Mapiripan,co,2.89,-72.13,71.8,100,92,6.2,210.002
532,1960,Rzhyshchiv,ua,49.97,31.05,65.59,67,0,6.71,20
533,17,Cape Town,za,-33.93,18.42,57.2,87,0,6.93,180
534,270,Lima,pe,-12.06,-77.04,68.56,62,0,2.73,205.502
535,2446,Havoysund,no,71,24.66,46.4,70,75,33.33,240
536,1274,Loreto,mx,22.27,-101.99,82.42,30,8,9.78,21.502
537,448,Canarana,br,-11.69,-41.77,71.62,79,100,13.69,133.502
538,254,Dutlwe,bw,-23.98,23.93,52.27,38,0,6.08,152.502
539,2322,Chernyshevskiy,ru,63.01,112.47,39.94,85,44,2.39,76.002
540,1921,Zalantun,cn,48,122.72,46.69,82,8,3.96,270.502
541,1943,Matagami,ca,49.76,-77.63,75.2,29,40,6.93,330
542,1008,Zinder,ne,13.81,8.99,89.89,26,12,13.47,182.502
543,2088,Balagansk,ru,54.01,103.05,39.22,96,92,10.78,304.002
544,1859,Ushtobe,kz,45.25,77.98,48.31,59,0,4.41,45.002
545,2160,Iqaluit,ca,63.75,-68.52,26.6,73,90,17.22,330
546,1512,Brigantine,us,39.41,-74.36,84.15,42,1,17.22,220
547,224,Maltahohe,na,-24.83,16.98,50.74,38,0,7.2,248.502
548,470,Oxapampa,pe,-10.58,-75.4,56.14,90,88,2.39,81.502
549,936,Ko Samui,th,9.54,99.94,86.02,100,92,7.43,189.502
550,711,Makokou,ga,0.56,12.85,74.23,94,48,2.17,255.502
551,2335,Roald,no,62.58,6.12,51.28,93,40,10.29,40
552,1695,Gazli,uz,40.13,63.45,69.64,16,0,11.56,56.502
553,497,Ende,id,-8.84,121.65,79.36,100,56,6.42,175.502
554,325,Kununurra,au,-15.77,128.74,59,77,0,3.36,180
555,333,Atuona,pf,-9.8,-139.03,80.71,100,0,19.73,100.502
556,2187,Tara,ru,56.9,74.37,44.35,47,92,6.64,79.002
557,1647,Kashi,cn,39.45,75.98,60.8,52,0,6.71,270
558,2205,Tigil,ru,57.8,158.67,47.23,77,20,4.41,233.002
559,1582,Bandar-E Anzali,ir,37.47,49.46,77,65,90,6.93,210
560,1245,Los Llanos De Aridane,es,28.66,-17.92,66.2,72,40,13.87,30
561,2129,Stolbishche,ru,52.59,35.29,54.07,60,0,12.01,63.002
562,1878,Gravelbourg,ca,49.88,-106.56,82.51,34,0,17.72,290.002
563,564,Jati,id,3.58,98.66,73.42,97,92,2.84,191.002
564,414,Salvador,br,-12.98,-38.48,80.6,78,40,13.87,150
565,1766,Obihiro,jp,42.92,143.2,45.79,89,8,4.97,282.002
566,1365,San Buenaventura,mx,27.06,-101.55,95,36,20,5.82,10
567,2162,Qaqortoq,gl,60.72,-46.03,44.6,28,75,26.4,50
568,2150,Chumikan,ru,54.72,135.31,36.79,85,0,3.29,221.002
569,701,Mazagao,br,-0.12,-51.29,87.8,66,20,9.17,50
570,276,Panorama,br,-21.35,-51.86,77.02,38,0,8.1,109.502
571,1507,Okmulgee,us,35.62,-95.96,80.69,65,1,8.05,200
572,2358,Khandyga,ru,62.65,135.58,56.05,45,0,3.62,274.502
573,191,Diego De Almagro,cl,-26.39,-70.05,66.22,72,8,2.62,256.002
574,705,Aquiraz,br,-3.9,-38.39,82.4,74,75,8.05,70
575,257,Maxixe,mz,-23.86,35.35,75.2,78,0,7.65,49.002
576,2036,Khilok,ru,51.36,110.46,38.32,97,92,4.85,246.502
577,2004,Dunmanway,ie,51.72,-9.12,66.2,52,40,10.29,30
578,334,Huarmey,pe,-10.07,-78.15,72.34,58,0,4.07,210.002
579,2075,Asekeyevo,ru,53.57,52.8,43.27,83,0,13.8,12.502
580,1846,Livezile,ro,47.18,24.57,56.32,85,8,2.73,62.002
581,1790,Ub,rs,44.46,20.07,64.9,82,0,5.82,20
582,109,Swan Hill,au,-35.34,143.56,36.16,84,0,2.84,88.002
583,2083,Tyumentsevo,ru,53.32,81.5,50.92,93,92,5.53,47.502
584,1134,Lucea,jm,18.44,-78.17,84.2,79,75,11.41,70
585,2355,Mirnyy,ru,56.57,36.46,50.02,60,0,7.76,46.002
586,329,Pouebo,nc,-20.4,164.57,67.12,100,92,7.43,140.002
587,1708,Huanren,cn,41.26,125.37,52.27,90,56,2.17,181.002
588,700,Boa Vista,br,2.82,-60.67,82.4,78,75,12.75,180
589,1437,Ravar,ir,31.27,56.81,56.23,39,0,2.17,180.502
590,1379,Ajdabiya,ly,30.75,20.22,69.82,64,0,13.8,332.002
591,494,Singaparna,id,-7.35,108.11,67.21,100,80,1.28,182.002
592,1603,Ishinomaki,jp,38.42,141.3,59.74,92,44,8.88,337.002
593,2044,Katangli,ru,51.71,143.23,32.92,95,92,10.33,358.002
594,892,Port Blair,in,11.67,92.75,82.33,100,92,20.29,179.002
595,2052,Shellbrook,ca,53.22,-106.39,66.2,82,90,14.99,310
596,1487,Shupiyan,in,33.72,74.83,41.74,77,12,2.51,6.00201
597,492,Victoria,sc,-4.62,55.45,80.6,88,75,11.41,110
598,289,Nosy Varika,mg,-20.58,48.53,72.43,100,32,1.16,229.002
599,1578,Tarsus,tr,36.92,34.88,71.6,88,40,6.93,140
600,1806,Mandalgovi,mn,45.76,106.27,44.62,40,0,5.41,351.002
601,1845,Szatymaz,hu,46.34,20.04,64.4,100,0,2.24,330
602,73,Lebu,cl,-37.62,-73.65,55.78,99,92,19.84,357.002
603,2193,Aban,ru,56.67,96.06,35.08,80,20,5.75,154.002
604,213,Victoria Point,au,-27.58,153.3,57.27,82,20,8.05,200
605,118,Durazno,uy,-33.38,-56.52,66.2,59,0,5.41,39.002
606,296,Poindimie,nc,-20.93,165.33,71.44,100,92,10.56,166.502
607,1541,Jiehu,cn,35.54,118.45,58.84,96,80,3.51,58.002
608,1789,Sanica,ba,44.62,16.65,68,88,20,4.7,330
609,618,Sucua,ec,-2.46,-78.17,67.39,89,92,3.96,157.002
610,562,Pringsewu,id,-5.36,104.98,74.77,90,56,1.83,299.502
611,1490,Xining,cn,36.62,101.77,37.06,96,92,3.06,139.502
612,1720,Jackson,us,35.61,-88.82,78.89,83,40,4.7,120
613,716,Kagadi,ug,0.95,30.8,72.07,100,64,8.99,24.502
614,180,Florianopolis,br,-27.6,-48.55,68,64,40,4.7,70
615,759,Marsabit,ke,2.34,37.99,74.68,74,44,11.23,151.502
616,628,Caucaia,br,-3.73,-38.66,82.4,74,75,8.05,70
617,274,Mayor Pablo Lagerenza,py,-19.93,-60.77,81.25,38,0,5.3,122.502
618,2116,Bridlington,gb,54.08,-0.19,54.23,93,24,9.17,30
619,2283,Vilyuysk,ru,63.75,121.63,53.98,50,0,2.62,344.002
620,2056,Moose Factory,ca,51.26,-80.61,46.4,61,1,16.11,30
621,690,Biak,id,-0.91,122.88,75.58,100,44,3.51,225.002
622,1154,Dok Kham Tai,th,19.16,99.99,73.24,94,0,3.4,158.502
623,407,Macusani,pe,-14.07,-70.43,52.72,100,80,2.62,19.502
624,983,Dong Xoai,vn,11.53,106.92,75.4,96,44,2.39,110.502
625,570,Kiunga,pg,-6.12,141.3,75.49,98,92,2.39,103.502
626,1591,Aksu,cn,41.12,80.26,36.52,67,0,2.95,351.502
627,810,Pundaguitan,ph,6.37,126.17,82.42,100,12,4.97,29.002
628,1963,Veshenskaya,ru,49.63,41.73,70.81,46,44,19.84,38.002
629,860,Parrita,cr,9.52,-84.33,79.7,65,75,11.41,280
630,604,Baturaja,id,-4.12,104.17,71.8,95,12,2.62,277.002
631,2041,Chegdomyn,ru,51.13,133.04,39.76,80,36,3.4,113.002
632,1097,Goundam,ml,16.42,-3.66,90.16,37,8,4.07,178.002
633,575,Talara,pe,-4.58,-81.27,78.8,61,0,11.41,200
634,907,Chivolo,co,10.03,-74.62,81.07,89,56,7.54,310.502
635,1145,Abha,sa,18.22,42.5,75.2,17,20,11.41,50
636,923,Birao,cf,10.3,22.78,79.36,66,88,7.54,213.002
637,648,Kendari,id,-3.99,122.52,73.69,99,92,2.39,286.002
638,2347,Kozhva,ru,65.11,57.05,34.18,86,64,5.41,223.502
639,1952,Octeville,fr,49.63,-1.64,57.52,87,68,5.82,100
640,1522,Platanos,gr,35.47,23.6,68,82,20,11.12,6.00201
641,1402,Shenjiamen,cn,29.96,122.3,71.89,96,92,8.77,314.002
642,1543,Seoul,kr,37.57,126.98,55.04,87,0,3.36,340
643,206,Saint-Pierre,re,-21.34,55.48,73.62,64,0,6.93,40
644,2317,Noyabrsk,ru,63.2,75.45,20.86,84,0,8.21,304.502
645,1292,Abnub,eg,27.27,31.15,91.4,27,0,2.84,323.002
646,1113,Chodavaram,in,17.44,81.78,78.1,94,44,2.39,102.502
647,550,Cabedelo,br,-6.97,-34.84,77,88,75,11.41,120
648,2254,Yellowknife,ca,62.45,-114.38,44.6,93,90,2.24,310
649,1016,Aksum,et,14.12,38.72,58.12,58,0,2.39,34.002
650,1311,Ganzhou,cn,25.86,114.93,79.63,72,12,6.64,203.002
651,2009,Steinheim,de,51.87,9.09,68.07,72,0,3.36,110
652,1005,Kongoussi,bf,13.32,-1.53,77.38,80,92,8.21,222.002
653,1428,Surt,ly,31.21,16.59,65.41,100,0,5.64,33.502
654,845,Moratuwa,lk,6.77,79.88,77,94,40,5.82,160
655,1550,Cedar City,us,37.68,-113.06,80.6,11,1,21.92,190
656,1954,Aschaffenburg,de,49.97,9.15,71.73,64,75,8.05,60
657,1403,Kushima,jp,31.5,131.29,62.6,93,90,4.7,80
658,1879,Williston,us,48.15,-103.62,83.93,25,1,13.87,290
659,2267,Lipin Bor,ru,60.26,37.97,50.92,92,0,2.73,235.002
660,529,Jatiroto,id,-7.61,109.46,79.27,100,92,12.8,113.502
661,1058,Biltine,td,14.53,20.93,80.44,55,76,7.54,139.502
662,1555,Lebanon,us,43.64,-72.25,82.4,30,90,9.17,240
663,2131,Pavlovka,ru,52.69,47.13,49.48,44,0,17.05,29.002
664,1729,Batavia,us,43,-78.19,82.44,32,75,13.87,260
665,2245,Nizhniy Kuranakh,ru,58.84,125.49,49.48,85,8,1.16,230.502
666,2295,Mayo,ca,63.59,-135.9,55.4,37,75,6.93,210
667,389,Nampula,mz,-15.12,39.26,71.6,83,0,2.39,144.502
668,2134,Makushino,ru,55.21,67.25,43.09,100,92,17.27,67.002
669,40,Christchurch,nz,-43.53,172.64,37.4,93,8,1.12,260
670,1938,Brandon,ca,49.85,-99.96,82.4,48,40,17.22,260
671,2176,Krasnomayskiy,ru,55,82.52,46.4,93,68,4.47,50
672,625,Mocajuba,br,-2.58,-49.5,78.46,87,64,2.73,41.502
673,336,Moquegua,pe,-17.19,-70.93,67.12,58,0,3.4,193.502
674,589,Natal,br,-5.81,-35.21,80.6,78,20,10.29,130
675,12,Albany,au,-35.02,117.88,60.37,70,80,21.3,277.502
676,2424,Alta,no,69.97,23.27,55.26,50,0,11.41,270
677,90,Luderitz,na,-26.65,15.16,56.59,92,0,13.35,174.002
678,1083,Lompoc,us,34.64,-120.46,66.18,55,40,13.87,270
679,813,Kapaa,us,22.08,-159.32,76.87,74,75,18.34,60
680,1871,Svetlaya,ru,46.54,138.33,43.99,94,0,5.97,286.502
681,1967,Shubarkuduk,kz,49.15,56.49,69.46,25,0,13.69,233.502
682,610,Madang,pg,-5.21,145.81,76.66,99,0,2.62,217.502
683,1508,Russellville,us,35.28,-93.13,82.4,69,1,4.7,170
684,2313,Troitsko-Pechorsk,ru,62.71,56.19,31.84,75,20,2.39,293.502
685,569,Nabire,id,-3.36,135.5,70.18,98,76,1.95,168.002
686,2244,Kropotkin,ru,45.43,40.58,66.4,79,8,2.84,311.002
687,951,Nargana,pa,9.44,-78.59,81.79,100,32,2.28,315.002
688,590,Tabou,ci,4.42,-7.36,79.54,100,92,10.67,225.502
689,54,Southbridge,nz,-43.81,172.25,37.4,93,12,1.12,260
690,1705,Zhangjiakou,cn,40.77,114.88,52.99,58,44,4.63,283.002
691,445,Sao Miguel Do Araguaia,br,-13.28,-50.16,80.53,70,0,3.74,95.502
692,1862,Altay,cn,47.83,88.13,28.78,91,12,2.17,2.00201
693,352,Mocuba,mz,-16.84,36.99,66.76,97,0,2.73,333.502
694,2444,Qaanaaq,gl,77.48,-69.36,24.28,100,76,4.85,307.002
695,2034,Kultuk,ru,51.73,103.71,34.72,100,92,2.39,250.502
696,1231,Nandu,cn,31.44,119.33,66.2,100,90,4.47,340
697,1121,Wanning,cn,18.8,110.4,85.03,97,0,14.92,207.002
698,911,Rio Claro,tt,10.31,-61.18,86,62,20,17.22,110
699,1193,Mae Sai,th,20.43,99.88,73.4,100,20,2.24,300
700,2257,Vagur,fo,61.47,-6.81,48.4,100,0,3.18,106.002
701,2409,Kovdor,ru,67.56,30.47,53.62,58,0,6.2,227.502
702,1044,Charlestown,kn,17.13,-62.62,82.89,69,20,11.41,70
703,1639,Mus,tr,41.63,33.25,55.96,91,88,2.39,4.00201
704,1342,Ratangarh,in,28.07,74.62,78.55,19,0,3.51,301.002
705,1429,Suluq,ly,31.67,20.25,68,82,75,20.8,360
706,1651,Dingzhou,cn,38.51,115,64.4,100,44,4.47,170
707,2053,Nipawin,ca,53.36,-104.02,69.8,83,75,11.41,50
708,1981,Krasnokamensk,ru,50.1,118.04,44.26,80,20,3.29,14.502
709,1667,Streator,us,41.12,-88.84,83.73,33,75,8.05,210
710,2341,Kostomuksha,ru,64.59,30.6,63.61,37,20,7.31,253.002
711,22,Chuy,uy,-33.69,-53.46,59.11,88,0,5.64,76.502
712,489,Liwale,tz,-9.8,37.92,70.36,79,48,3.85,154.002
713,1664,Lexington,us,38.05,-84.5,85.46,45,20,6.93,280
714,1912,Shubarshi,kz,48.59,57.19,66.22,27,0,12.12,230.002
715,1747,Gali,ge,42.63,41.74,61.63,73,80,2.17,41.502
716,2274,Sovetskiy,ru,56.76,48.47,42.37,53,0,11.12,22.002
717,2153,Esso,ru,55.93,158.7,35.71,98,44,2.62,173.002
718,1675,Bay Roberts,ca,47.58,-53.28,37.4,86,90,16.11,190
719,86,Tolaga Bay,nz,-38.37,178.3,51.37,88,92,17.38,181.002
720,2259,Lindas,no,60.74,5.16,56.23,61,0,2.73,317.002
721,2284,Berdigestyakh,ru,62.1,126.7,56.14,54,0,4.63,325.002
722,2332,College,us,64.86,-147.8,56.57,44,1,9.17,230
723,2282,Suntar,ru,62.16,117.65,50.56,57,48,2.73,38.002
724,1171,Santa Fe,cu,23.13,-82.26,82.4,69,90,5.82,160
725,2364,Sisimiut,gl,66.94,-53.67,34,92,36,2.17,16.002
726,649,Manokwari,id,-0.87,134.08,82.69,99,12,5.75,150.502
727,1158,Davila,ph,18.47,120.58,83.05,94,0,4.74,122.002
728,453,Kuito,ao,-12.38,16.94,54.52,65,8,2.84,155.002
729,2237,Belyy Yar,ru,53.6,91.39,48.2,76,0,6.71,150
730,117,San Pedro,ar,-33.68,-59.66,61,66,0,7.87,19.502
731,703,Carutapera,br,-1.2,-46.02,80.53,82,92,3.62,83.502
732,729,Bitung,id,1.44,125.19,77,94,20,3.36,40
733,2266,Podporozhye,ru,60.91,34.16,56.14,43,0,8.55,255.002
734,862,Garachine,pa,8.06,-78.36,80.08,100,92,10.11,234.002
735,97,Waihi Beach,nz,-37.4,175.93,48.04,98,80,10.56,183.002
