,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
41,271,Iquique,cl,-20.22,-70.14,64.4,63,75,9.17,270
42,372,Santa Lucia,pe,-15.7,-70.61,59,38,0,9.17,50
43,802,Male,mv,4.17,73.51,84.2,83,75,16.11,270
44,509,Porto Velho,br,-8.75,-63.87,89.6,52,75,8.05,140
45,204,Xai-Xai,mz,-25.04,33.64,73.51,99,0,11.99,147.003
46,484,Saurimo,ao,-9.66,20.4,70.63,47,24,5.17,158.503
47,1757,Yining,cn,29.04,114.56,71.26,99,100,2.71,324.503
48,516,Gamba,ga,-2.72,10.02,77.56,100,88,8.63,204.503
49,1404,Severo-Kurilsk,ru,50.68,156.12,35.26,100,88,9.31,77.003
50,156,Cordoba,ar,-27.78,-67.24,67.93,23,0,2.04,163.503
51,1419,Torbay,ca,47.66,-52.73,46.4,87,90,10.29,300
52,897,Balabac,ph,7.99,117.06,85.84,100,32,7.63,86.503
53,2019,Tatishchevo,ru,51.67,45.59,55.4,35,0,8.95,20
54,1219,Keti Bandar,pk,24.14,67.45,85.93,95,0,19.48,266.503
55,748,Monrovia,lr,6.33,-10.8,80.6,83,40,8.05,200
56,1502,Bullhead City,us,35.15,-114.57,78.85,21,1,11.41,160
57,1186,Dhule,in,20.9,74.77,90.88,32,0,10.65,286.003
58,88,Santa Rosa,ar,-36.62,-64.29,68.74,49,24,7.29,318.503
59,244,Tartagal,ar,-22.52,-63.8,77,57,0,9.17,60
60,2393,Batagay,ru,67.65,134.64,39.67,75,0,3.83,344.003
61,2032,Toora-Khem,ru,52.47,96.11,35.26,96,80,2.26,207.503
62,1073,Uthai Thani,th,15.37,100.05,82.24,74,48,6.85,178.003
63,2134,Makushino,ru,55.21,67.25,43.18,85,88,14.45,21.003
64,224,Maltahohe,na,-24.83,16.98,58.84,31,0,8.19,270.003
65,1310,Shaoyang,cn,27.23,111.45,71.89,97,92,4.05,21.503
66,1177,Tessalit,ml,20.2,1.01,104.65,7,68,6.17,158.003
67,2023,Krasnoyarskiy,ru,51.97,59.9,41.92,70,56,21.83,21.503
68,952,Santa Marta,co,11.24,-74.21,87.8,74,20,11.41,270
69,176,Santiago Del Estero,ar,-27.8,-64.26,77.56,49,0,20.38,17.503
70,145,Port Augusta,au,-32.49,137.76,68,42,92,11.41,340
71,2161,Paamiut,gl,61.99,-49.67,34.54,100,92,12.44,274.503
72,161,Vila Velha,br,-3.71,-38.6,82.4,78,75,9.17,100
73,2183,Novouralsk,ru,57.25,60.1,36.88,49,0,3.27,340.503
74,625,Mocajuba,br,-2.58,-49.5,86.92,71,8,3.04,89.503
75,1026,Bang Phae,th,13.69,99.93,81.61,81,48,4.72,194.003
76,1993,Outlook,ca,51.48,-107.04,80.98,45,24,13.33,167.003
77,1428,Surt,ly,31.21,16.59,69.82,90,0,8.75,22.503
78,621,Tonantins,br,-2.86,-67.77,82.87,84,68,3.49,250.503
79,689,Sorong,id,-0.86,131.25,79.9,100,48,3.6,158.503
80,1413,Corsicana,us,32.09,-96.46,87.4,62,75,3.36,170
81,1736,Canillo,ad,42.57,1.6,63.7,39,8,4.5,174.503
82,1744,Eregli,tr,37.51,34.05,58.93,85,12,2.59,121.003
83,542,Canutama,br,-6.53,-64.38,83.59,82,32,3.38,126.503
84,2009,Steinheim,de,51.87,9.09,78.8,36,48,5.82,80
85,2129,Stolbishche,ru,52.59,35.29,54.52,60,0,7.96,99.503
86,605,Tambun,id,-6.26,107.07,80.6,88,20,5.82,210
87,1459,Portales,us,34.19,-103.33,82.4,20,1,9.17,240
88,2091,Verkh-Usugli,ru,52.7,115.17,48.76,98,92,2.71,37.503
89,920,Mubi,ng,10.27,13.26,80.53,66,0,2.48,232.503
90,46,Saldanha,za,-33.01,17.94,56.32,95,0,5.61,207.503
91,415,Conde,br,-11.81,-37.61,78.55,88,92,12.66,135.503
92,132,Valparaiso,cl,-33.04,-71.63,55.6,71,75,4.7,40
93,806,Limbang,my,4.75,115,81.07,100,75,1.12,100
94,2148,Chara,ru,56.9,118.26,35.08,65,0,2.04,149.503
95,620,Puerto Narino,co,-3.77,-70.38,82.4,83,75,8.05,240
96,442,Riberalta,bo,-11,-66.08,87.8,55,40,2.93,159.503
97,534,Kokoda,pg,-8.88,147.74,61.18,96,44,1.92,35.503
98,118,Durazno,uy,-33.38,-56.52,68,64,0,9.17,10
99,287,Morondava,mg,-20.3,44.28,80.62,72,0,8.41,230.503
100,734,Esmeraldas,ec,-1.87,-79.8,82.4,61,40,8.05,250
101,22,Chuy,uy,-33.69,-53.46,66.94,75,0,11.54,21.503
102,921,Bousso,td,10.48,16.71,84.49,72,36,2.37,320.503
103,270,Lima,pe,-12.06,-77.04,69.46,64,0,2.93,205.503
104,352,Mocuba,mz,-16.84,36.99,73.42,60,0,5.73,129.003
105,2234,Lokosovo,ru,61.13,74.84,31.21,67,20,3.94,309.003
106,1508,Russellville,us,35.28,-93.13,78.8,78,40,3.04,340.003
107,2160,Iqaluit,ca,63.75,-68.52,26.6,68,90,19.46,320
108,659,Manta,ec,-0.95,-80.73,82.4,65,90,4.7,190
109,1891,Harbour Breton,ca,47.48,-55.8,45.16,95,36,0.81,183.503
110,1464,Jacksonville,us,30.33,-81.66,83.66,66,40,13.87,140
111,1416,Eufaula,us,31.89,-85.15,84.58,58,40,4.7,90
112,1214,Clarence Town,bs,23.1,-74.98,80.44,95,92,18.48,123.003
113,1918,Bulgan,mn,48.81,103.53,47.77,39,48,7.18,332.503
114,1862,Altay,cn,47.83,88.13,32.92,73,0,2.71,56.503
115,763,Muli,mv,2.92,73.57,83.32,100,56,19.48,262.003
116,392,Maroantsetra,mg,-15.43,49.74,70.72,100,100,6.17,159.003
117,312,Conceicao Da Barra,br,-18.59,-39.73,75.85,91,0,15.01,147.003
118,1418,Havelock,us,34.88,-76.9,81.54,88,75,6.93,80
119,2388,Svetlogorsk,ru,53.14,59.15,41,56,75,11.18,360
120,1919,Ulaanbaatar,mn,47.92,106.92,41,41,0,4.5,311.003
121,1246,Tiznit,ma,29.7,-9.73,63.16,85,68,8.19,300.003
122,488,Karonga,mw,-9.94,33.93,76.03,100,0,10.98,148.503
123,1939,Beausejour,ca,50.06,-96.51,69.8,73,20,9.17,320
124,279,Sao Jose Do Calcado,br,-21.03,-41.65,70.09,75,92,5.06,90.503
125,1880,Boissevain,ca,49.23,-100.06,80.6,36,1,16.11,290
126,546,Sao Raimundo Das Mangabeiras,br,-7.02,-45.48,93.58,28,0,11.65,117.003
127,55,Ancud,cl,-41.87,-73.83,53.62,66,88,5.39,294.503
128,862,Garachine,pa,8.06,-78.36,79.36,100,80,11.99,171.003
129,525,Utete,tz,-7.99,38.76,77.29,72,0,5.39,132.503
130,528,Banjar,id,-7.37,108.54,71.08,98,68,2.59,212.503
131,675,Boende,cd,-0.28,20.88,72.25,93,88,2.26,11.503
132,668,Candido Mendes,br,-1.45,-45.72,83.14,99,24,10.65,57.003
133,856,Bolila,ph,6.37,125.57,76.48,100,76,2.26,329.503
134,1024,Yanam,in,16.73,82.22,84.04,85,36,5.06,155.003
135,1975,Ust-Koksa,ru,50.27,85.62,34.54,93,0,1.92,170.003
136,1082,Lahaina,us,20.87,-156.68,71.71,88,75,14.99,60
137,449,Entre Rios,br,-11.94,-38.08,78.55,88,92,12.66,135.503
138,14,Hobart,au,-42.88,147.33,39.2,93,20,8.05,310
139,1679,Santa Marta De Tormes,es,40.95,-5.63,64.4,55,20,6.93,300
140,2194,Chunskiy,ru,56.08,99.63,47.5,82,44,2.26,179.503
141,1037,Los Amates,gt,15.26,-89.1,83.68,58,24,2.59,358.503
142,80,Sale,au,-38.11,147.06,42.91,100,20,2.59,355.003
143,1410,Puerto Palomas,mx,31.77,-107.62,84.2,13,1,9.17,200
144,2289,Dukat,ru,62.55,155.55,29.86,92,76,4.16,162.503
145,2214,Lerwick,gb,60.15,-1.15,52.7,76,0,14.99,70
146,1946,Havre-Saint-Pierre,ca,50.23,-63.6,41,93,90,6.93,270
147,649,Manokwari,id,-0.87,134.08,83.14,99,36,2.59,157.503
148,487,Kasama,zm,-10.21,31.19,76.21,37,88,8.52,101.003
149,275,Bonito,br,-1.36,-47.3,82.15,100,56,7.85,62.503
150,1169,Izamal,mx,20.93,-89.02,86.9,70,75,5.82,20
151,2444,Qaanaaq,gl,77.48,-69.36,22.21,100,8,3.94,43.503
152,424,Nacala,mz,-14.56,40.69,81.43,87,0,8.41,162.003
153,860,Parrita,cr,9.52,-84.33,78.8,47,75,3.36,310
154,693,Lazaro Cardenas,mx,28.39,-105.62,91.4,19,20,5.82,50
155,52,Te Anau,nz,-45.41,167.72,35.26,95,92,3.6,243.003
156,87,Coihueco,cl,-36.63,-71.83,48.2,100,90,14.99,50
157,1302,Gwalior,in,26.2,78.16,83.32,38,8,2.04,300.003
158,2253,Norman Wells,ca,65.28,-126.83,46.96,64,92,4.61,327.003
159,2208,High Level,ca,58.52,-117.13,53.6,71,90,11.41,270
160,1341,Khanpur,pk,28.65,70.66,81.16,21,0,5.5,278.503
161,1682,Tempio Pausania,it,40.9,9.1,76.06,38,0,9.17,110
162,1630,Cagliari,it,46.38,10.88,67.55,48,20,11.41,160
163,174,Pisco,pe,-13.71,-76.2,66.2,88,90,8.05,330
164,2179,Krasnyye Baki,ru,57.13,45.16,53.98,46,0,5.84,242.003
165,1615,Columbia,us,38.95,-92.33,84.07,55,1,6.93,210
166,754,Gemena,cd,3.25,19.78,71.71,96,80,2.93,157.003
167,1277,Sabinas Hidalgo,mx,26.51,-100.18,95.11,36,0,4.16,119.003
168,1746,Shepsi,ru,44.04,39.15,73.51,90,0,4.61,48.503
169,1932,Lillooet,ca,50.69,-121.94,64.4,34,1,17.22,180
170,451,Sao Jose Da Coroa Grande,br,-8.9,-35.15,78.46,94,88,9.31,124.503
171,1949,Bonavista,ca,48.65,-53.11,40.21,94,8,7.96,58.003
172,126,Carnarvon,au,-24.87,113.63,66.49,100,0,9.64,152.003
173,2267,Lipin Bor,ru,60.26,37.97,66.58,57,32,13.78,261.003
174,2318,Novoagansk,ru,61.94,76.66,31.84,62,64,3.94,324.003
175,2329,Myaundzha,ru,63.05,147.18,35.71,88,48,3.49,73.503
176,2345,Koslan,ru,63.46,48.9,62.89,46,32,9.53,303.003
177,1379,Ajdabiya,ly,30.75,20.22,77.83,54,0,14.23,307.003
178,1028,Lumphat,kh,13.5,106.97,77.02,96,92,2.15,126.503
179,2297,Klaksvik,fo,62.23,-6.59,50,76,8,8.05,150
180,325,Kununurra,au,-15.77,128.74,62.6,77,0,4.7,220
181,2108,Bonnyville,ca,54.27,-110.74,62.6,72,75,10.29,310
182,2247,Solnechnyy,ru,50.72,136.64,38.05,68,0,3.94,249.503
183,1745,Sinop,tr,42.03,35.15,68.2,93,36,5.73,303.503
184,2417,Pevek,ru,69.7,170.27,26.08,89,8,2.93,93.503
185,501,Merauke,id,-8.49,140.4,80.17,87,76,16.02,119.503
186,650,Vanimo,pg,-2.67,141.3,82.69,100,8,6.96,110.003
187,1371,Lakeside,us,37.61,-77.48,84.2,62,40,12.75,240
188,2187,Tara,ru,56.9,74.37,41.83,61,88,6.17,28.503
189,1365,San Buenaventura,mx,27.06,-101.55,93.2,36,20,3.94,78.003
190,2133,Mishkino,ru,56.22,46.62,51.8,40,0,8.95,260
191,258,Ihosy,mg,-22.4,46.13,55.69,89,0,2.59,154.003
192,47,Plettenberg Bay,za,-34.05,23.37,61.72,98,0,15.35,90.503
193,1421,Canico,pt,32.63,-16.85,64.15,55,40,10.29,360
194,103,Veinticinco De Mayo,ar,-27.38,-54.75,77.65,59,24,6.17,357.003
195,194,Yegros,py,-26.46,-56.4,80.53,59,0,4.72,43.503
196,1338,Baft,ir,29.23,56.61,52.81,31,44,2.93,192.503
197,17,Cape Town,za,-33.93,18.42,57.2,82,0,2.24,160
198,1454,Sukumo,jp,32.94,132.72,55.69,84,0,2.82,49.003
199,1636,Emirdag,tr,39.02,31.15,54.25,100,92,3.15,249.503
200,1713,Shizunai,jp,42.33,142.37,39.04,95,20,6.29,341.503
201,278,Boa Esperanca,br,-1.91,-60,86.02,71,12,2.59,12.003
202,1027,Sisophon,kh,13.59,102.97,78.46,87,24,5.17,208.003
203,333,Atuona,pf,-9.8,-139.03,80.44,100,12,12.44,123.503
204,2298,Floro,no,61.6,5.03,68,52,0,9.17,330
205,1283,High Rock,bs,26.63,-78.28,77,88,90,20.49,121.003
206,1575,Poros,gr,40.11,21.53,77,41,20,4.16,353.503
207,1577,Bucak,tr,37.46,30.59,65.68,93,75,2.24,210
208,2056,Moose Factory,ca,51.26,-80.61,46.4,61,1,10.29,80
209,2195,Rudnogorsk,ru,57.27,103.75,41.92,74,0,6.96,177.003
210,1437,Ravar,ir,31.27,56.81,75.49,19,76,2.15,76.003
211,753,Nola,cf,3.52,16.05,75.58,98,88,2.04,354.003
212,408,San Ramon,bo,-13.27,-64.62,86.79,58,20,6.93,160
213,121,Robertson,za,-33.8,19.88,45.88,90,0,2.37,165.003
214,2238,Teguldet,ru,57.31,88.17,39.85,98,92,3.6,7.50296
215,2237,Belyy Yar,ru,53.6,91.39,55.4,87,0,8.95,160
216,0,Vaini,to,-21.2,-175.2,75.2,78,75,12.75,160
217,363,Bowen,au,-20.01,148.25,66.2,88,75,9.17,160
218,934,Batticaloa,lk,7.71,81.69,77.29,100,80,4.38,110.503
219,911,Rio Claro,tt,10.31,-61.18,82.4,83,40,11.41,110
220,2222,Ryabovo,ru,60.34,28.99,66.04,40,0,5.61,233.503
221,905,Bocas Del Toro,pa,9.33,-82.25,82.33,100,0,6.4,355.503
222,1227,Mogok,mm,22.92,96.51,69.46,95,76,1.92,171.003
223,492,Victoria,sc,-4.62,55.45,82.4,83,75,8.05,130
224,1849,Novooleksiyivka,ua,48.49,32.24,61.81,46,0,14.23,77.003
225,2273,Polunochnoye,ru,60.87,60.43,43.81,58,76,6.96,247.003
226,637,Wundanyi,ke,-3.4,38.37,69.19,82,76,7.74,158.503
227,2060,Skerries,ie,53.58,-6.11,61.86,63,75,13.87,40
228,566,Galesong,id,-5.32,119.37,78.8,94,48,3.36,190
229,1622,Halifax,ca,44.65,-63.58,60.8,93,90,11.41,350
230,2181,Igra,ru,57.55,53.1,49.84,53,48,6.73,274.003
231,2341,Kostomuksha,ru,64.59,30.6,59.65,21,76,9.31,324.003
232,761,Jawhar,so,2.78,45.5,80.89,71,64,13.11,206.003
233,1312,Sanming,cn,26.24,117.6,76.93,83,44,2.04,217.003
234,1272,Xiamen,cn,24.46,118.07,84.2,83,0,2.24,20
235,2162,Qaqortoq,gl,60.72,-46.03,35.6,69,75,14.99,190
236,1729,Batavia,us,43,-78.19,78.37,51,90,8.05,300
237,1749,Derbent,ru,42.06,48.29,57.22,99,100,7.07,348.503
238,1973,Semey,kz,50.41,80.25,71.53,34,8,14.23,166.003
239,1785,Figeac,fr,44.61,2.03,75.27,43,0,20.8,120
240,2050,Barrhead,ca,54.12,-114.4,62.71,39,0,16.46,299.503
241,1875,Grand Forks,ca,49.03,-118.46,69.8,35,20,6.93,10
242,562,Pringsewu,id,-5.36,104.98,74.86,95,32,0.92,68.503
243,215,Salta,ar,-24.79,-65.41,65.43,52,40,3.94,76.003
244,1091,Barahona,do,18.21,-71.1,86,66,75,18.34,130
245,830,Come,bj,6.41,1.88,80.6,83,40,12.75,190
246,1218,Riyadh,sa,24.63,46.72,95,18,0,8.05,100
247,12,Albany,au,-35.02,117.88,58.84,94,88,17.25,290.503
248,1754,Taraz,kz,42.89,71.39,73.4,35,0,11.18,190
249,539,Contamana,pe,-7.35,-75.01,86.92,62,32,3.04,150.003
250,1453,Fukue,jp,35.03,136.69,62.6,100,20,8.05,350
251,1025,Dawei,mm,14.07,98.19,75.31,94,56,2.15,113.003
252,1796,Ivanovskoye,ru,51.61,34.94,57.94,45,0,12.55,90.003
253,1485,Panjab,af,34.38,67.02,37.06,78,48,3.15,36.503
254,158,Quarai,br,-30.39,-56.45,74.77,60,8,9.64,27.003
255,2428,Kamenka,ru,53.19,44.05,50.74,45,0,6.85,40.503
256,1034,San Policarpo,ph,12.18,125.51,82.96,93,88,7.74,81.503
257,640,Mogadishu,so,2.04,45.34,80.08,100,80,20.27,208.503
258,647,Kualakapuas,id,-3.01,114.39,76.39,92,44,2.37,95.003
259,2035,Ivolginsk,ru,51.75,107.28,44.6,65,32,8.95,270
260,1412,San Angelo,us,31.46,-100.44,91.4,43,1,12.75,180
261,1601,Wajima,jp,37.4,136.9,56.59,92,0,8.19,60.003
262,2211,Stornoway,gb,58.21,-6.39,57.2,76,0,4.7,50
263,1131,Frontera,mx,18.53,-92.64,87.8,58,75,8.05,270
264,1621,Shelburne,ca,44.08,-80.2,79.9,51,1,11.41,170
265,102,General Pico,ar,-35.66,-63.75,70.18,38,8,9.98,7.00296
266,559,Lugoba,tz,-6.46,38.33,73.24,92,76,2.93,183.503
267,1146,Porbandar,in,21.64,69.61,84.4,81,0,14.9,301.503
268,1281,Saint Pete Beach,us,27.73,-82.74,76.55,94,90,26.4,180
269,536,Auki,sb,-8.77,160.7,76.84,100,92,3.15,114.003
270,267,Koumac,nc,-20.56,164.28,67.39,100,92,9.98,95.503
271,27,Dunedin,nz,-45.87,170.5,39.4,93,56,15.57,238.003
272,1220,Wankaner,in,22.62,70.95,87.8,62,0,12.75,290
273,1607,South Yuba City,us,39.12,-121.64,61.59,77,90,1.59,145.003
274,361,Mareeba,au,-16.99,145.42,69.8,88,40,10.29,150
275,2357,Borogontsy,ru,62.67,131.17,54.7,56,0,2.37,359.003
276,859,San Jose,gt,16.98,-89.9,86.02,78,12,3.71,248.003
277,2287,Kholodnyy,ru,62.72,147.95,30.85,87,36,3.94,56.003
278,150,Ballina,au,-28.87,153.57,66.49,100,92,6.73,145.503
279,519,Camabatela,ao,-8.19,15.37,69.91,75,56,2.37,163.003
280,1160,Hirara,jp,24.8,125.28,81.88,96,44,8.75,225.003
281,1005,Kongoussi,bf,13.32,-1.53,95.74,29,80,9.64,167.003
282,199,Bethanien,na,-26.5,17.16,57.04,26,0,5.73,258.503
283,1324,Auburndale,us,28.07,-81.79,79.99,94,90,15.79,117.503
284,344,Prado,br,-17.34,-39.22,78.01,97,64,20.83,142.503
285,1361,Isla Vista,us,34.41,-119.86,62.98,59,1,11.41,280
286,1320,Port Lavaca,us,28.61,-96.63,89.04,58,75,3.36,190
287,2327,Dzhebariki-Khaya,ru,62.22,135.8,54.25,51,0,5.5,9.00296
288,281,Otjiwarongo,na,-20.46,16.65,68,30,0,7.4,100.003
289,1570,Timizart,dz,36.8,4.25,84.76,25,56,5.06,172.003
290,2343,Lukovetskiy,ru,64.29,41.92,55.4,50,0,6.71,320
291,1625,Ventosa,pt,39.12,-9.09,68.09,72,20,9.17,320
292,1892,Catalina,ca,48.52,-53.08,35.8,98,48,7.4,57.503
293,1397,Fuling,cn,29.71,107.39,61.99,100,100,3.71,240.503
294,1519,San Lawrenz,mt,36.06,14.2,75.2,64,0,5.82,40
295,760,Mandera,ke,3.94,41.87,84.13,56,100,11.88,188.503
296,2021,Tashla,ru,53.71,49.75,50,37,0,8.95,350
297,483,Malanje,ao,-9.54,16.35,73.06,54,76,3.71,107.003
298,985,Ransang,ph,8.96,117.58,80.98,97,32,2.82,140.503
299,298,Neiafu,to,-18.65,-173.98,73.4,94,75,12.21,129.503
300,56,San Carlos De Bariloche,ar,-41.13,-71.31,46.4,65,75,19.46,290
301,1336,Bayan,kw,29.3,48.05,96.8,18,0,3.36,70
302,429,Denpasar,id,-8.65,115.22,71.89,100,88,2.37,149.503
303,1483,Tabas,ir,33.6,56.92,69.19,22,20,2.48,23.003
304,2067,Ostroda,pl,53.7,19.96,61.09,100,92,8.52,123.003
305,1561,Mastic Beach,us,40.77,-72.85,79.36,69,40,9.17,210
306,1197,Shenzhen,cn,22.54,114.05,84.69,74,20,9.17,210
307,1542,Qingdao,cn,36.09,120.35,64.4,68,0,8.95,170
308,2028,Pospelikha,ru,51.99,81.83,67.12,51,48,18.03,190.503
309,968,Dourbali,td,11.81,15.86,84.49,83,0,1.92,216.003
310,574,Panguna,pg,-6.32,155.48,72.16,89,20,2.93,58.003
311,1733,Muros,es,42.77,-9.06,57.2,93,75,8.05,360
312,1440,Chaman,pk,30.92,66.45,56.32,23,0,4.94,235.003
313,610,Madang,pg,-5.21,145.81,73.06,100,92,4.38,223.003
314,1572,Campobello Di Mazara,it,37.64,12.74,71.67,88,0,4.7,30
315,1291,Sabha,ly,27.03,14.43,93.94,12,0,13.78,12.003
316,2038,Gazimurskiy Zavod,ru,51.55,118.33,49.57,85,92,11.65,126.003
317,1155,Pakxan,la,18.39,103.66,72.88,99,92,1.81,335.003
318,1035,Tomatlan,mx,19.93,-105.25,86.29,58,0,3.83,223.003
319,613,Buala,sb,-8.15,159.59,80.44,96,92,4.72,90.003
320,36,Rio Gallegos,ar,-51.62,-69.22,50,46,75,31.09,270
321,135,Rio Tercero,ar,-32.17,-64.11,70.54,48,0,13.22,19.003
322,290,Saint-Paul,re,-21.01,55.27,71.64,73,0,4.7,140
323,308,Cassilandia,br,-19.11,-51.73,82.06,54,0,9.75,56.003
324,888,Kavaratti,in,10.57,72.64,82.96,100,68,20.83,319.503
325,690,Biak,id,-0.91,122.88,76.12,100,68,2.93,221.503
326,179,Braco Do Norte,br,-28.27,-49.17,69.73,81,0,3.6,48.003
327,1990,Revelstoke,ca,50.99,-118.19,69.8,35,1,9.17,350
328,1099,Kidal,ml,18.44,1.41,105.01,10,0,4.94,170.503
329,490,Madimba,tz,-10.4,40.33,80.08,100,68,13.11,157.503
330,6,Bredasdorp,za,-34.53,20.04,55.4,87,0,2.24,100
331,1950,Nanortalik,gl,60.14,-45.24,33.46,95,88,19.71,268.003
332,1677,Peniche,pt,39.36,-9.38,66.83,72,20,9.17,320
333,1493,Zhoukou,cn,33.63,114.64,70,59,24,9.98,300.503
334,903,Corinto,ni,12.48,-87.17,82.4,78,75,4.7,200
335,1980,Nizhniy Tsasuchey,ru,50.52,115.13,43.45,98,92,20.83,322.003
336,245,Filadelfia,py,-22.35,-60.04,88.81,40,0,13.78,28.503
337,2176,Krasnomayskiy,ru,55,82.52,44.6,93,90,8.95,10
338,1078,Bolitoc,ph,15.74,119.88,77.56,100,32,4.16,110.003
339,2033,Orlik,ru,52.51,99.83,34.09,90,88,2.37,283.503
340,115,San Luis,ar,-33.3,-66.34,71.53,44,8,11.99,329.503
341,294,Mackay,au,-21.15,149.2,66.2,88,75,10.29,160
342,72,Gisborne,nz,-38.66,178.02,51.01,75,36,14.45,277.503
343,1080,Pandan,ph,11.72,122.09,85.12,100,80,13.33,84.003
344,1206,Kahului,us,20.89,-156.47,69.75,88,75,14.99,60
345,1821,Belgrade,us,45.77,-111.18,66.42,63,1,6.93,300
346,1705,Zhangjiakou,cn,40.77,114.88,47.41,46,0,4.72,269.503
347,1389,Mach,pk,29.87,67.33,70.99,11,0,7.74,308.003
348,1427,Yafran,ly,32.06,12.53,78.46,23,8,6.17,8.50296
349,2086,Karatuzskoye,ru,53.61,92.87,50.92,89,8,5.17,166.003
350,684,Pontianak,id,-0.02,109.34,78.73,100,32,2.37,351.003
351,1763,Dongfeng,cn,42.67,125.53,59.11,100,92,3.94,226.003
352,2364,Sisimiut,gl,66.94,-53.67,32.11,97,88,2.37,288.003
353,58,Puerto Madryn,ar,-42.77,-65.04,60.82,64,88,14.45,245.003
354,1000,Dakar,sn,14.69,-17.45,73.4,78,0,9.17,340
355,714,Basoko,cd,1.23,23.61,71.98,96,92,4.16,296.003
356,1914,Balkhash,kz,46.84,74.98,62.08,75,0,3.94,65.003
357,1676,Lagoa,pt,37.14,-8.45,66.2,82,40,11.41,250
358,2039,Tahe,cn,52.34,124.71,40.21,87,0,2.37,95.003
359,2141,Ovsyanka,ru,53.58,126.91,44.62,81,0,2.37,28.503
360,2389,Udachnyy,ru,66.42,112.4,41.83,82,32,7.74,111.003
361,514,Serra Talhada,br,-7.99,-38.29,88.18,33,8,11.88,146.003
362,743,Salinopolis,br,-0.61,-47.36,81.88,100,56,11.77,54.003
363,265,Moranbah,au,-22,148.04,63.52,73,88,14.23,119.503
364,2382,Usinsk,ru,66,57.56,44.89,100,92,11.77,255.503
365,2018,Ternovka,ru,51.69,41.59,55.06,38,0,9.64,51.503
366,1576,Bodrum,tr,37.04,27.43,67.12,88,75,4.7,30
367,725,Sri Aman,my,1.24,111.46,77,94,100,2.37,345.503
368,1632,Cosenza,it,39.31,16.25,71.6,83,20,5.82,260
