,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
38,706,Bonthe,sl,7.53,-12.5,82.54,79,0,2.93,338.5
39,364,Norsup,vu,-16.07,167.38,75.07,100,100,15.79,127.5
40,1926,Mayskiy,ru,43.63,44.06,64.4,88,90,6.71,250
41,1150,Jagdalpur,in,19.09,82.02,98.83,48,24,1.7,130.5
42,808,Latung,ph,5.5,120.88,86.5,100,0,5.95,117.5
43,767,Mersing,my,2.43,103.84,78.49,100,76,5.84,155.5
44,678,Mbarara,ug,-0.61,30.65,75.34,82,36,5.28,147.5
45,1560,Virginia Beach,us,36.85,-75.98,72.68,88,1,12.75,220
46,1282,Bonita Springs,us,26.35,-81.82,72.5,100,90,3.36,190
47,159,Cachoeira Do Sul,br,-30.05,-52.89,40.6,88,0,2.93,103.5
48,383,Maragogi,br,-9.01,-35.22,73.81,98,68,5.17,142
49,1401,Zhenhai,cn,29.95,121.71,80.6,83,75,4.47,310
50,1311,Ganzhou,cn,25.86,114.93,92.26,51,80,5.73,242.5
51,1432,Turayf,sa,31.68,38.65,87.8,23,5,13.87,90
52,1174,Cockburn Town,tc,21.46,-71.14,79.48,95,44,21.72,116
53,2175,Poddorye,ru,57.47,31.12,71.74,37,8,8.41,183.5
54,1057,Mao,td,14.12,15.31,98.2,39,0,13.11,213.5
55,1212,San Nicolas,cu,22.78,-81.91,73.4,88,75,5.82,100
56,907,Chivolo,co,10.03,-74.62,75.97,92,80,5.84,164
57,599,Iguguno,tz,-4.57,34.63,75.34,49,0,16.8,104
58,2009,Steinheim,de,51.87,9.09,68.88,60,0,3.36,120
59,2013,Wlodawa,pl,51.55,23.55,73.4,53,44,11.18,130
60,351,Nsanje,mw,-16.92,35.26,84.61,67,0,4.72,91.5002
61,1164,Bucerias,mx,20.76,-105.33,75.2,94,40,0.47,335.5
62,861,Remedios,pa,8.23,-81.83,70.48,98,76,2.15,251
63,222,Caravelas,br,-17.73,-39.27,76.15,100,92,16.24,133
64,471,Tarauaca,br,-8.16,-70.77,69.58,92,0,2.93,160
65,2071,Lyubokhna,ru,53.51,34.39,62.6,42,0,13.42,80
66,2347,Kozhva,ru,65.11,57.05,50.41,68,36,7.63,268.5
67,1772,Sturgis,us,44.41,-103.51,60.51,77,1,2.71,161.5
68,1041,Les Cayes,ht,18.19,-73.75,79.48,100,88,19.6,110.5
69,1840,Gueret,fr,46.17,1.87,66.2,55,0,8.05,140
70,6,Bredasdorp,za,-34.53,20.04,51.8,93,0,11.54,66.5002
71,328,Townsville,au,-19.26,146.82,75.2,64,20,13.87,100
72,1664,Lexington,us,38.05,-84.5,67.95,88,75,4.7,200
73,993,Wiwili,ni,13.63,-85.83,67.6,100,68,2.59,269.5
74,175,Vallenar,cl,-28.58,-70.76,39.34,65,0,1.59,51.0002
75,2419,Tuktoyaktuk,ca,69.44,-133.03,28.4,100,92,21.92,280
76,1896,Rennes,fr,48.11,-1.68,58.08,93,90,8.05,20
77,1339,Dalbandin,pk,28.9,64.41,99.01,15,68,8.41,301
78,2221,Iisaku,ee,59.1,27.31,65.89,64,32,4.72,182
79,1058,Biltine,td,14.53,20.93,99.01,29,0,13.22,217.5
80,1994,Foam Lake,ca,51.65,-103.53,57.25,95,0,6.62,306.5
81,1838,Quimper,fr,48,-4.1,57.18,93,90,8.05,20
82,1601,Wajima,jp,37.4,136.9,71.6,43,0,8.05,90
83,324,Quatre Cocos,mu,-20.21,57.76,80.6,69,75,13.87,100
84,1542,Qingdao,cn,36.09,120.35,73.4,56,0,15.66,180
85,708,Buchanan,lr,5.88,-10.05,78.76,100,92,4.72,234
86,1034,San Policarpo,ph,12.18,125.51,84.79,89,64,9.42,87.5002
87,663,Sao Gabriel Da Cachoeira,br,-0.13,-67.09,72.55,99,100,2.15,209.5
88,855,Sumisip,ph,12.51,124.37,85.51,90,48,11.65,65.5002
89,415,Conde,br,-11.81,-37.61,72.1,100,92,7.18,128.5
90,567,Katobu,id,-4.94,122.53,77.5,100,88,3.38,99.0002
91,2096,Tokur,ru,53.13,132.9,58.24,49,0,3.94,1.50021
92,541,Pauini,br,-7.71,-67,74.53,90,20,3.15,178
93,1095,Nouakchott,mr,18.08,-15.98,70.3,89,0,17.02,352
94,15,Bluff,nz,-46.6,168.33,48.97,100,76,23.06,245
95,1256,Sharjah,ae,25.36,55.39,94.03,36,0,8.05,210
96,1608,Fallon,us,46.84,-105.12,62.6,67,1,3.36,160
97,2325,Namtsy,ru,62.72,129.66,66.52,27,0,8.97,306
98,1759,Hovd,mn,48.01,91.64,72.55,15,24,6.62,56.5002
99,641,Matara,lk,5.95,80.54,74.98,100,92,6.29,245.5
100,1548,Healdsburg,us,38.61,-122.87,54.34,100,90,3.36,170
101,998,Bathsheba,bb,13.22,-59.52,77,88,40,18.34,100
102,563,Karawang,id,-6.3,107.31,79.03,94,36,1.92,331.5
103,1687,Tekirdag,tr,40.98,27.51,77,69,75,19.46,360
104,44,Waipawa,nz,-39.94,176.59,45.91,78,36,11.65,272.5
105,82,Kiama,au,-34.67,150.86,59,77,0,6.93,140
106,2086,Karatuzskoye,ru,53.61,92.87,51.13,99,92,5.61,165.5
107,612,Kieta,pg,-6.22,155.63,78.13,100,44,2.93,178.5
108,927,Dire Dawa,et,9.59,41.86,86.59,38,0,4.27,323.5
109,1917,Ulaangom,mn,49.98,92.07,58.6,46,12,5.39,293.5
110,821,Ciudad Bolivar,ve,8.12,-63.55,76.06,79,24,7.85,62.0002
111,966,Dutse,ng,11.76,9.34,85.06,84,32,11.99,250.5
112,2230,Is,ru,58.79,59.72,49.15,38,0,8.63,4.00021
113,2079,Sergeyevka,kz,53.88,67.42,45.1,100,100,17.69,19.0002
114,2278,Vanavara,ru,60.35,102.28,56.44,45,76,5.5,183
115,1822,Billings,us,45.79,-108.5,66.2,68,20,3.36,10
116,2439,Hammerfest,no,70.66,23.68,41,75,75,41.38,240
117,1126,Alugan,ph,12.22,125.48,84.79,89,64,9.42,87.5002
118,243,Calama,cl,-22.46,-68.93,39.2,21,0,17.22,110
119,801,Mahibadhoo,mv,3.78,72.97,83.8,100,92,18.03,286.5
120,932,Madurai,in,9.93,78.11,89.6,59,40,3.36,100
121,1069,Machilipatnam,in,16.18,81.14,98.6,47,40,3.36,140
122,1365,San Buenaventura,mx,27.06,-101.55,68.59,63,0,3.6,172.5
123,1945,Port-Cartier,ca,50.03,-66.88,26.6,100,75,5.17,347
124,391,Mahajanga,mg,-15.72,46.32,82.4,48,0,11.41,140
125,556,Kabalo,cd,-6.05,26.92,92.08,41,0,6.96,109
126,2225,Soligalich,ru,59.08,42.29,63.46,59,0,12.21,249.5
127,306,San Joaquin,bo,-16.38,-58.39,59.41,82,0,2.71,143
128,1158,Davila,ph,18.47,120.58,91.4,66,20,11.41,320
129,2094,Magdagachi,ru,53.45,125.8,63.73,49,0,3.6,67.5002
130,1364,Benjamin Hill,mx,30.17,-111.1,71.11,34,64,6.62,328.5
131,2206,Homer,us,59.64,-151.54,45.46,75,90,3.71,264.5
132,1048,Tarrafal,cv,15.28,-23.77,68,77,20,12.75,20
133,1087,San Ignacio,bz,17.16,-89.07,71.2,98,44,2.26,258
134,1779,Potsdam,us,39.96,-84.42,67.53,68,40,4.05,223.5
135,1651,Dingzhou,cn,38.51,115,86,48,80,6.71,250
136,2422,Andenes,no,69.31,16.12,46.4,70,92,23.04,260
137,2333,Hella,is,63.84,-20.4,47.35,97,92,26.64,162
138,757,Arua,ug,3.02,30.91,77.23,100,12,4.61,74.0002
139,2312,Borovoy,ru,63.23,52.89,59.23,55,0,10.98,266.5
140,926,Dejen,et,10.16,38.15,82.18,30,0,2.04,214
141,1309,Duyun,cn,26.27,107.52,73.63,85,56,6.62,342.5
142,2386,Urengoy,ru,65.96,78.37,26.92,100,68,18.03,301
143,820,Puerto Carreno,co,6.19,-67.49,66.79,96,76,2.26,150
144,371,San Cristobal,ec,-1.02,-79.44,59.68,100,68,0.69,263
145,1163,Todos Santos,mx,23.45,-110.23,66.7,92,0,10.76,318
146,2340,Kajaani,fi,64.22,27.73,59,58,0,6.93,250
147,299,Vaitape,pf,-16.52,-151.75,81.01,100,48,14.56,109
148,1767,Newport,us,41.49,-71.31,65.52,68,1,10.29,240
149,832,Ikom,ng,5.96,8.72,82.54,96,8,4.05,207.5
150,513,Simplicio Mendes,br,-7.85,-41.91,71.83,67,0,11.54,123.5
151,1577,Bucak,tr,37.46,30.59,66.2,59,75,5.82,340
152,1316,Empalme,mx,27.96,-110.81,69.76,37,0,5.73,312
153,1582,Bandar-E Anzali,ir,37.47,49.46,84.2,58,0,6.93,350
154,852,Miri,my,4.41,114.01,87.8,74,75,8.05,300
155,2248,Talaya,ru,55.79,84.89,48.16,88,92,4.61,39.0002
156,409,Vilhena,br,-12.74,-60.15,65.35,83,12,3.15,138.5
157,749,Sassandra,ci,4.95,-6.09,77.5,100,80,10.42,250.5
158,1980,Nizhniy Tsasuchey,ru,50.52,115.13,57.7,88,92,6.06,257
159,421,Petauke,zm,-14.25,31.33,80.56,48,8,5.95,82.0002
160,2241,Kodinsk,ru,58.6,99.18,62.11,29,36,8.41,226.5
161,458,Masuguru,tz,-11.37,38.42,80.83,79,0,5.95,151.5
162,1035,Tomatlan,mx,19.93,-105.25,66.88,90,8,2.15,94.0002
163,1149,Nirmal,in,19.09,78.35,105.94,29,0,6.17,148
164,1808,Chifeng,cn,42.27,118.96,71.47,54,68,3.49,77.0002
165,1476,Karpathos,gr,35.51,27.21,75.2,69,40,20.8,310
166,239,Moerai,pf,-22.43,-151.33,76.6,100,20,9.42,104.5
167,2001,Sept-Iles,ca,50.2,-66.38,26.6,100,75,2.93,295
168,2270,Urdoma,ru,61.74,48.55,61.3,46,24,11.77,265.5
169,600,Kihurio,tz,-4.47,38.07,69.22,95,88,3.94,171.5
170,848,Sigli,id,5.38,95.96,82.36,94,92,6.06,79.0002
171,69,Ulladulla,au,-35.36,150.48,59,77,0,6.93,140
172,1296,Qeshm,ir,26.96,56.27,95.4,30,64,16.11,220
173,661,Puerto Leguizamo,co,-0.19,-74.78,71.29,97,88,3.71,277.5
174,904,Nicoya,cr,10.15,-85.45,71.92,94,88,2.71,161
175,1369,Jennings,us,38.72,-90.26,71.62,88,1,3.36,200
176,579,Carauari,br,-4.88,-66.9,73,98,44,2.48,307.5
177,1932,Lillooet,ca,50.69,-121.94,62.6,45,1,13.87,200
178,1162,Katsuura,jp,33.93,134.5,77,41,0,6.93,240
179,206,Saint-Pierre,re,-21.34,55.48,81.39,51,0,6.93,250
180,809,Sarangani,ph,5.4,125.46,85.33,97,12,16.8,62.0002
181,1404,Severo-Kurilsk,ru,50.68,156.12,36.28,98,92,14.34,91.5002
182,1201,Gushikawa,jp,26.35,127.87,82.4,83,75,18.34,210
183,1002,Tambacounda,sn,13.77,-13.67,82,50,0,11.32,249
184,350,Bindura,zw,-17.3,31.33,65.26,83,92,6.4,75.0002
185,2075,Asekeyevo,ru,53.57,52.8,49.33,66,8,19.26,12.5002
186,313,Opuwo,na,-18.06,13.84,74.17,29,0,8.75,88.5002
187,1537,Yumen,cn,40.29,97.04,67.96,20,0,14.34,288.5
188,284,Chiredzi,zw,-21.05,31.67,78.31,67,0,6.73,140.5
189,2298,Floro,no,61.6,5.03,57.87,71,0,6.93,290
190,626,Pinheiro,br,-2.53,-45.09,71.11,98,48,2.37,358
191,755,Aketi,cd,2.74,23.78,72.01,100,92,3.27,246
192,2216,Ulefoss,no,59.29,9.26,66.2,48,0,10.29,10
193,519,Camabatela,ao,-8.19,15.37,76.78,80,0,3.94,156.5
194,1036,Acacoyagua,mx,15.34,-92.68,60.94,88,36,1.36,102
195,149,Sawtell,au,-30.38,153.1,64.4,72,90,2.24,120
196,902,Nanakuli,us,21.39,-158.15,76.14,73,75,5.82,90
197,2196,Ulkan,ru,57.24,107.32,44.11,89,88,4.27,246
198,454,Mwinilunga,zm,-11.73,24.43,74.44,48,0,4.61,113
199,2430,Iskateley,ru,67.68,53.15,41.41,90,24,5.61,201.5
200,1293,Tahta,eg,26.77,31.5,86,55,0,6.93,330
201,76,Bahia Blanca,ar,-38.72,-62.27,53.11,85,0,16.46,339
202,772,Ternate,id,0.8,127.4,82.36,100,48,2.26,72.0002
203,263,Broome,au,-17.97,122.23,80.6,74,0,9.17,280
204,642,Sibolga,id,1.74,98.78,74.8,97,48,2.15,38.0002
205,2385,Pangody,ru,65.85,74.49,25.66,97,32,14.67,303
206,442,Riberalta,bo,-11,-66.08,70.12,90,0,3.27,178
207,1704,Hohhot,cn,40.81,111.65,64.4,45,40,11.18,200
208,665,Oriximina,br,-1.77,-55.87,74.35,96,0,2.37,34.5002
209,2056,Moose Factory,ca,51.26,-80.61,28.4,100,1,5.82,20
210,1986,Elban,ru,50.1,136.51,57.16,39,20,5.39,11.0002
211,1538,Pingliang,cn,35.54,106.68,60.85,51,56,9.75,347
212,1185,Una,in,20.82,71.04,104.77,29,0,12.88,293
213,1557,Campbellsville,us,37.34,-85.34,68,100,1,4.72,200
214,2051,Elk Point,ca,53.9,-110.9,60.8,82,40,5.82,100
215,697,Cartagena Del Chaira,co,1.33,-74.84,70.21,99,92,3.15,269.5
216,1615,Columbia,us,38.95,-92.33,69.8,90,1,4.94,219.5
217,804,Pantai Remis,my,4.46,100.63,82.09,79,75,13.87,290
218,1011,Oum Hadjer,td,13.3,19.7,97.75,37,0,12.77,207.5
219,1108,Najran,sa,17.54,44.22,91.4,16,0,6.93,120
220,2151,Okha,ru,53.59,142.95,42.22,86,0,4.61,33.0002
221,1016,Aksum,et,14.12,38.72,89.56,14,0,6.29,340.5
222,1995,Dauphin,ca,51.15,-100.04,59,93,90,4.7,30
223,157,Reconquista,ar,-29.14,-59.64,47.26,88,12,5.95,58.5002
224,1208,Tula,mx,18.59,-95.38,75.25,99,32,2.48,330.5
225,1206,Kahului,us,20.89,-156.47,75.2,78,40,20.8,50
226,1006,Niamey,ne,13.52,2.11,82.4,51,0,14.99,210
227,1919,Ulaanbaatar,mn,47.92,106.92,55.4,16,75,22.37,300
228,343,Carai,br,-17.19,-41.69,62.92,99,92,3.71,162
229,43,Port Lincoln,au,-34.72,135.86,67.6,70,80,15.68,356.5
230,1679,Santa Marta De Tormes,es,40.95,-5.63,53.6,87,20,4.5,204
231,2327,Dzhebariki-Khaya,ru,62.22,135.8,70.3,28,8,8.19,311
232,375,Pontes E Lacerda,br,-15.23,-59.33,58.51,83,0,2.59,72.5002
233,859,San Jose,gt,16.98,-89.9,71.74,91,56,2.37,212
234,528,Banjar,id,-7.37,108.54,79.3,79,64,4.61,177.5
235,740,Grand-Santi,gf,4.27,-54.38,71.2,100,88,2.15,45.0002
236,59,Margate,za,-30.86,30.37,68.14,98,20,10.98,219.5
237,37,Rawson,ar,-43.3,-65.11,54.64,38,80,10.65,283
238,1111,Vite,in,17.28,74.55,98.11,38,0,9.19,355
239,2032,Toora-Khem,ru,52.47,96.11,48.43,66,88,5.39,241.5
240,1497,Tobe,jp,33.74,132.79,72.27,60,5,8.05,170
241,1934,Blairmore,ca,49.61,-114.44,55.4,66,36,6.93,250
242,382,Piacabucu,br,-10.41,-36.43,73.36,95,88,2.71,174
243,1990,Revelstoke,ca,50.99,-118.19,69.8,30,20,16.11,10
244,129,Forbes,au,-33.38,148.01,54.19,87,12,5.28,44.5002
245,824,Sinnamary,gf,5.38,-52.96,76.51,100,88,7.4,94.0002
246,676,Yangambi,cd,0.77,24.47,78.94,84,76,3.38,293.5
247,1118,Sawankhalok,th,17.31,99.83,91.4,63,40,5.82,230
248,2090,Kurumkan,ru,54.33,110.32,36.91,96,92,2.48,268
249,917,Djougou,bj,9.71,1.67,71.6,83,40,4.7,360
250,1194,Son La,vn,21.32,103.9,79.93,74,32,2.37,315.5
251,1627,Albacete,es,39,-1.86,57.2,82,0,4.7,280
252,617,Salinas,ec,0.49,-78.13,45.28,96,44,1.92,126
253,213,Victoria Point,au,-27.58,153.3,62.6,82,90,3.36,40
254,339,Pocone,br,-16.26,-56.62,60.49,82,0,2.15,310
255,1570,Timizart,dz,36.8,4.25,82.9,37,56,2.26,160
256,1662,Craig,us,40.52,-107.55,49.19,57,1,3.6,183
257,968,Dourbali,td,11.81,15.86,86.95,84,20,10.76,206
258,1863,Erzin,ru,50.26,95.16,52.66,44,92,6.62,265
259,335,Acari,pe,-15.44,-74.62,48.7,74,44,1.14,142
260,524,Dunda,tz,-8.12,34.25,81.28,46,0,14,132.5
261,359,Bambanglipuro,id,-7.95,110.28,83.26,64,88,7.96,145.5
262,1478,Yabrud,sy,33.97,36.66,84.2,21,20,6.93,150
263,754,Gemena,cd,3.25,19.78,72.82,99,88,1.92,113
264,1346,Gasa,bt,27.91,89.73,34.57,94,56,1.81,163.5
265,1618,Parkersburg,us,39.27,-81.55,66.27,93,75,3.38,198.5
266,256,Thohoyandou,za,-22.97,30.46,74.53,57,0,3.83,134.5
267,1829,Espanola,ca,46.27,-81.77,60.76,99,80,3.38,242
268,2053,Nipawin,ca,53.36,-104.02,51.8,93,90,6.93,330
269,173,Puerto Ayora,ec,-0.74,-90.35,73,100,64,10.87,169.5
270,270,Lima,pe,-12.06,-77.04,52.48,81,8,1.7,99.0002
271,2428,Kamenka,ru,53.19,44.05,56.35,50,0,15.68,33.5002
272,26,Cidreira,br,-30.17,-50.22,49.6,98,0,5.84,35.5002
273,441,Iberia,pe,-11.41,-69.49,65.44,92,0,2.04,191.5
274,712,Ouesso,cg,1.61,16.05,84.16,73,24,3.6,277
275,870,Rotifunk,sl,8.23,-12.68,80.92,80,8,3.83,312.5
276,645,Manggar,id,-2.88,108.27,84.16,88,68,4.5,38.0002
277,627,Araioses,br,-2.89,-41.91,72.91,96,8,3.27,98.5002
278,148,Muswellbrook,au,-32.27,150.89,49.96,88,0,3.6,138
279,1225,Satkhira,bd,22.72,89.08,95,63,40,18.34,180
280,1804,Saryozek,kz,44.36,77.98,85.24,13,0,4.16,324
281,1473,Misratah,ly,32.38,15.09,72.73,90,0,4.38,0.500214
282,2447,Mehamn,no,71.03,27.85,40.24,84,92,33.58,270
283,1292,Abnub,eg,27.27,31.15,86,55,0,6.93,330
284,285,Beira,mz,-19.84,34.84,75.2,88,75,4.94,209
285,845,Moratuwa,lk,6.77,79.88,80.6,88,40,10.29,220
286,1489,Joshimath,in,30.57,79.57,34.93,88,88,0.36,289
287,517,Mayumba,ga,-3.44,10.65,76.15,100,36,4.5,158
288,716,Kagadi,ug,0.95,30.8,80.2,97,0,3.94,67.5002
289,1297,Iranshahr,ir,27.21,60.69,100.4,12,0,6.93,220
290,891,Eravur,lk,7.77,81.61,78.22,100,92,6.06,215
291,1466,North Myrtle Beach,us,33.83,-78.68,72.37,100,40,8.08,210
292,127,Gawler,au,-34.6,138.75,69.8,32,0,11.41,40
293,2144,Vidim,ru,56.41,103.11,54.73,50,80,3.71,269.5
294,781,Anapoima,co,4.55,-74.54,53.6,93,75,4.7,60
295,1788,Cervia,it,44.26,12.35,72.48,73,0,1.12,350
296,2059,Claremorris,ie,53.72,-9,55.4,82,40,8.05,10
297,1486,Hangu,pk,33.53,71.06,98.6,22,40,6.93,130
298,393,Antalaha,mg,-14.9,50.28,73.63,100,92,14.34,164.5
299,2068,Hrodna,by,53.68,23.83,68,64,0,8.95,100
300,1723,Pierre,us,44.37,-100.35,64.4,88,1,5.82,240
301,275,Bonito,br,-1.36,-47.3,71.83,98,88,7.4,73.5002
302,33,Jamestown,sh,-15.94,-5.72,72.46,100,20,14.34,115
303,121,Robertson,za,-33.8,19.88,53.29,76,0,2.82,31.5002
304,880,Ouadda,cf,8.07,22.4,78.4,95,32,4.83,83.5002
305,635,Rulenge,tz,-2.72,30.63,70.12,75,56,8.19,107.5
306,1064,Sur,om,22.57,59.53,89.83,76,0,1.03,129.5
307,54,Southbridge,nz,-43.81,172.25,44.6,87,76,3.36,80
308,1406,Fortuna,us,40.6,-124.16,51.96,87,90,6.93,340
309,1591,Aksu,cn,41.12,80.26,69.4,29,0,4.38,256.5
310,1642,Balkanabat,tm,39.51,54.36,100.18,8,0,2.15,256
311,888,Kavaratti,in,10.57,72.64,86.05,99,68,22.39,321
312,1555,Lebanon,us,43.64,-72.25,60.46,82,1,4.72,287.5
313,843,Kulhudhuffushi,mv,6.62,73.07,82.45,100,88,21.72,292.5
314,1637,Nevsehir,tr,38.62,34.71,71.08,64,40,4.7,50
315,608,Amahai,id,-3.31,129,79.84,100,80,3.83,203
316,1912,Shubarshi,kz,48.59,57.19,67.06,47,80,22.17,1.50021
317,2109,Meadow Lake,ca,54.13,-108.44,56.17,88,0,5.39,164.5
318,2358,Khandyga,ru,62.65,135.58,70.3,28,8,8.19,311
319,2339,Raahe,fi,64.68,24.47,59,47,0,18.34,320
320,1604,Kamaishi,jp,39.28,141.86,75.2,33,20,10.29,210
321,338,San Carlos,bo,-17.4,-63.73,60.76,90,32,2.15,216.5
322,2304,Lapua,fi,62.97,23.01,65.05,40,0,6.93,260
323,1508,Russellville,us,35.28,-93.13,71.6,94,90,0.81,304
324,1699,Kyzyl-Suu,kg,42.34,78,63.64,59,0,1.36,238
325,497,Ende,id,-8.84,121.65,80.2,100,36,6.85,175
326,1187,Arvi,in,21,78.23,109.9,24,0,5.61,22.5002
327,1496,Hirado,jp,33.32,129.49,77,61,20,11.41,360
328,650,Vanimo,pg,-2.67,141.3,84.7,100,24,12.88,78.5002
329,1275,Guadalupe Y Calvo,mx,26.09,-106.96,54.19,64,12,1.92,23.0002
330,240,Hualmay,pe,-11.1,-77.61,56.44,96,24,3.27,158.5
331,2243,Kirensk,ru,57.78,108.12,47.89,70,88,6.62,243.5
332,137,Tacuarembo,uy,-31.73,-55.98,34.66,79,0,3.15,46.0002
333,605,Tambun,id,-6.26,107.07,91.4,63,20,14.99,30
334,1119,Sawang Daen Din,th,17.48,103.46,86.5,81,80,5.73,195.5
335,156,Cordoba,ar,-27.78,-67.24,27.01,46,8,2.59,312
336,1547,Nemuro,jp,43.32,145.57,55.4,66,40,8.05,160
337,994,Oranjestad,aw,12.52,-70.03,80.6,78,40,19.46,100
338,668,Candido Mendes,br,-1.45,-45.72,77.68,100,76,3.83,54.5002
339,2055,Thompson,ca,55.74,-97.86,41,80,75,6.93,50
340,1047,Mindelo,cv,16.89,-24.98,69.94,100,20,11.21,38.0002
341,2110,La Ronge,ca,55.1,-105.3,50,100,90,3.36,90
342,2036,Khilok,ru,51.36,110.46,49.42,56,80,7.74,314
343,1562,Nantucket,us,41.28,-70.1,61.23,87,1,12.75,230
344,2179,Krasnyye Baki,ru,57.13,45.16,58.51,41,0,3.6,330
345,2328,Ust-Nera,ru,64.57,143.24,43.66,76,12,2.15,52.5002
346,1936,Swift Current,ca,50.29,-107.8,53.6,62,1,6.93,130
347,226,Khakhea,bw,-24.69,23.5,74.98,15,0,4.72,59.5002
348,2330,Sinegorye,ru,62.09,150.53,34.03,99,64,2.15,98.0002
349,763,Muli,mv,2.92,73.57,83.8,100,80,20.38,276
350,1447,Tianpeng,cn,28.88,112.34,74.8,96,80,7.18,355.5
351,898,Saraza,ph,8.74,117.78,87.94,74,56,3.71,353
352,228,Phalaborwa,za,-23.95,31.14,73.63,81,0,4.61,152
353,2242,Ust-Ilimsk,ru,57.96,102.73,58.24,47,48,3.6,250.5
354,603,Meulaboh,id,4.14,96.13,85.06,99,92,6.62,324
355,333,Atuona,pf,-9.8,-139.03,80.38,100,0,10.65,105
356,1046,Ponta Do Sol,cv,17.2,-25.09,69.76,100,80,16.24,47.0002
357,1732,Yarmouth,ca,43.84,-66.12,55.4,82,90,13.87,270
358,1205,Wahiawa,us,21.5,-158.02,76.14,73,75,5.82,90
359,900,Silae,ph,8.16,125.3,81.91,69,80,5.5,97.0002
360,1653,Dandong,cn,40.12,124.37,70.93,42,8,6.62,205.5
361,2408,Kautokeino,no,69.01,23.04,44.74,48,0,17.58,285
362,509,Porto Velho,br,-8.75,-63.87,75.2,88,40,2.24,230
363,1933,Nakusp,ca,50.24,-117.8,54.64,47,32,1.36,273.5
364,2148,Chara,ru,56.9,118.26,59.14,46,80,2.59,138.5
365,2250,Tilichiki,ru,60.47,166.1,34.48,93,92,4.38,149
366,2103,Haines Junction,ca,60.75,-137.51,28.72,91,12,2.15,175.5
367,1258,Mirpur Sakro,pk,24.55,67.63,95,39,0,13.87,270
368,215,Salta,ar,-24.79,-65.41,45.59,93,90,2.59,24.5002
369,2116,Bridlington,gb,54.08,-0.19,55.94,82,0,11.41,50
370,1495,Dafeng,cn,33.2,120.46,68.14,93,68,9.42,88.0002
371,828,Oume,ci,6.38,-5.42,69.8,94,75,11.77,242.5
372,361,Mareeba,au,-16.99,145.42,73.4,78,20,12.75,150
373,67,Launceston,au,-41.43,147.14,48.2,76,90,5.82,260
