,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
105,963,Sapouy,bf,11.55,-1.77,88.72,55,24,4.38,160.003
106,1372,Merritt Island,us,28.54,-80.67,82.4,61,75,12.75,120
107,569,Nabire,id,-3.36,135.5,69.64,97,80,1.81,134.503
108,721,Thinadhoo,mv,0.53,72.93,83.14,100,76,15.79,252.503
109,1968,Dombarovskiy,ru,50.76,59.54,45.07,66,76,22.62,19.003
110,1167,Tecolutla,mx,17.31,-98.74,80.89,51,0,1.48,233.003
111,388,Mwanza,mw,-15.61,34.52,69.1,79,8,3.6,162.503
112,728,Gorontalo,id,0.54,123.06,74.86,94,48,2.04,96.003
113,1224,Chakradharpur,in,22.67,85.62,81.88,70,12,6.62,196.003
114,588,Touros,br,-5.2,-35.46,86.02,62,36,15.68,128.503
115,1461,Bonham,us,33.58,-96.18,86.59,69,75,6.93,150
116,1727,Forest Hills,us,36.07,-86.85,79.9,61,75,5.82,220
117,425,Chirongui,yt,-12.93,45.15,78.8,74,40,10.29,170
118,1055,Tahoua,ne,14.89,5.26,98.6,27,0,4.7,260
119,1306,Raha,in,26.23,92.52,73.24,95,36,6.51,62.003
120,515,Pitimbu,br,-7.47,-34.81,84.2,62,75,14.99,120
121,2177,Uglich,ru,57.53,38.32,63.34,47,24,10.31,245.003
122,334,Huarmey,pe,-10.07,-78.15,72.97,59,0,3.94,219.003
123,1603,Ishinomaki,jp,38.42,141.3,57.76,100,12,3.94,80.003
124,2100,Yelizovo,ru,53.19,158.38,35.6,100,90,4.47,210
125,907,Chivolo,co,10.03,-74.62,85.21,74,80,9.42,195.003
126,1932,Lillooet,ca,50.69,-121.94,64.4,34,1,17.22,180
127,741,Camopi,gf,3.17,-52.33,75.31,96,92,3.15,43.503
128,52,Te Anau,nz,-45.41,167.72,35.26,95,92,3.6,243.003
129,2169,Fjerritslev,dk,57.08,9.27,67.3,61,0,9.19,10.003
130,1691,Artvin,tr,41.18,41.83,71.6,88,75,1.14,105.003
131,1833,Woodstock,ca,43.13,-80.75,76.96,57,90,10.29,240
132,1926,Mayskiy,ru,43.63,44.06,60.8,82,90,4.47,260
133,858,Pochutla,mx,15.74,-96.47,87.8,96,75,17.22,180
134,571,Mendi,pg,-6.14,143.66,56.14,99,92,2.26,34.503
135,646,Pangkalanbuun,id,-2.68,111.62,73.69,100,88,4.16,8.50296
136,1033,Cabadiangan,ph,10.45,123.98,84.2,79,40,4.7,80
137,1525,Manbij,sy,36.53,37.96,71.6,46,20,5.61,281.503
138,1301,Ajmer,in,26.47,74.64,85.57,18,0,7.4,344.003
139,1160,Hirara,jp,24.8,125.28,81.88,96,44,8.75,225.003
140,955,La Asuncion,ve,11.03,-63.86,80.44,98,24,16.8,73.003
141,2125,Novodugino,ru,55.63,34.3,58.39,61,0,5.39,171.003
142,1100,Abalak,ne,15.46,6.28,96.46,26,20,6.96,193.003
143,2019,Tatishchevo,ru,51.67,45.59,55.4,35,0,6.71,30
144,205,Ampanihy,mg,-24.69,44.75,69.82,50,0,7.74,188.003
145,558,Mgandu,tz,-5.96,34.11,73.51,53,80,11.99,105.003
146,2135,Sladkovo,ru,55.53,70.34,40.66,86,56,9.19,35.003
147,1560,Virginia Beach,us,36.85,-75.98,85.6,52,20,23.04,210
148,1475,Darnah,ly,32.77,22.64,72.16,94,0,18.25,341.003
149,1171,Santa Fe,cu,23.13,-82.26,73.4,94,90,11.41,100
150,307,Miranda,br,-20.24,-56.38,91.06,36,0,7.85,26.003
151,1293,Tahta,eg,26.77,31.5,98.6,16,0,13.87,310
152,135,Rio Tercero,ar,-32.17,-64.11,70.54,48,0,13.22,19.003
153,1600,Sakaiminato,jp,35.55,133.23,57.2,62,0,3.36,180
154,1331,Marsa Matruh,eg,31.35,27.25,75.2,69,20,11.41,340
155,162,De Aar,za,-30.65,24.01,42.28,57,0,3.6,297.003
156,1495,Dafeng,cn,33.2,120.46,63.25,95,80,4.72,118.003
157,1148,Ahmadnagar,in,19.09,74.75,85.84,43,8,8.97,315.003
158,1890,Channel-Port Aux Basques,ca,47.57,-59.14,40.75,94,92,9.42,333.003
159,2392,Verkhoyansk,ru,67.55,133.39,40.93,63,0,3.27,5.50296
160,2350,Aksarka,ru,66.56,67.8,32.74,88,20,8.86,229.003
161,432,Port Keats,au,-14.25,129.55,65.86,95,0,3.6,251.003
162,1282,Bonita Springs,us,26.35,-81.82,75.24,94,90,6.93,140
163,2075,Asekeyevo,ru,53.57,52.8,44.08,56,0,10.42,13.003
164,869,Conakry,gn,9.52,-13.7,84.2,70,20,13.87,270
165,801,Mahibadhoo,mv,3.78,72.97,84.85,98,68,20.49,278.003
166,601,Micheweni,tz,-4.97,39.83,79.99,100,32,15.01,165.503
167,2034,Kultuk,ru,51.73,103.71,31.66,83,12,1.36,213.503
168,635,Rulenge,tz,-2.72,30.63,65.68,92,92,2.71,107.503
169,2259,Lindas,no,60.74,5.16,66.76,39,0,2.48,302.003
170,923,Birao,cf,10.3,22.78,85.39,47,8,7.63,150.003
171,2419,Tuktoyaktuk,ca,69.44,-133.03,27.28,92,90,16.11,20
172,658,San Patricio,mx,19.22,-104.7,86,70,40,11.41,240
173,442,Riberalta,bo,-11,-66.08,87.8,55,75,2.93,159.503
174,2447,Mehamn,no,71.03,27.85,39.49,91,92,25.52,296.503
175,1340,Shahdadkot,pk,27.85,67.91,86.92,15,0,8.08,340.003
176,621,Tonantins,br,-2.86,-67.77,82.87,84,68,3.49,250.503
177,1552,Trinidad,us,37.17,-104.5,76.57,13,1,9.17,190
178,1725,Waverly,us,37.04,-77.1,85.39,58,20,11.41,230
179,603,Meulaboh,id,4.14,96.13,82.42,100,92,1.81,41.503
180,450,Coruripe,br,-10.12,-36.18,78.64,100,68,11.54,126.503
181,102,General Pico,ar,-35.66,-63.75,70.18,38,8,9.98,7.00296
182,492,Victoria,sc,-4.62,55.45,82.4,83,75,8.05,130
183,1970,Derzhavinsk,kz,51.1,66.31,57.49,56,88,18.48,350.503
184,1157,Zhuhai,cn,40.71,112.04,48.2,66,0,6.71,40
185,173,Puerto Ayora,ec,-0.74,-90.35,84.2,58,20,20.8,120
186,1286,Saint George,bm,32.38,-64.68,78.8,61,40,9.17,160
187,2348,Inta,ru,66.04,60.13,41.38,87,48,8.3,208.003
188,3,Punta Arenas,cl,-53.16,-70.91,45.77,70,75,39.15,270
189,2330,Sinegorye,ru,62.09,150.53,28.51,88,64,1.14,266.003
190,2294,Fairbanks,us,64.84,-147.72,50.59,66,1,4.38,268.503
191,2077,Yuzhnyy,ru,53.54,39.45,51.91,58,0,5.39,38.503
192,548,Alexandria,br,-6.41,-38.01,87.82,49,0,7.4,105.003
193,1308,Rongcheng,cn,37.16,122.42,59.56,80,92,9.19,217.003
194,575,Talara,pe,-4.58,-81.27,78.8,61,0,19.46,170
195,133,Salamanca,cl,-31.78,-70.97,52.9,66,24,1.03,330.503
196,600,Kihurio,tz,-4.47,38.07,65.68,98,48,2.71,166.503
197,1489,Joshimath,in,30.57,79.57,23.83,95,32,0.69,82.003
198,2153,Esso,ru,55.93,158.7,32.2,98,92,1.92,18.003
199,2421,Gravdal,no,59.79,5.78,57.2,76,0,17.22,340
200,17,Cape Town,za,-33.93,18.42,57.2,82,0,2.24,160
201,1347,Tawang,in,27.58,91.87,47.95,99,92,1.14,54.503
202,1851,Novyy Yegorlyk,ru,46.39,41.87,63.25,31,0,16.24,74.003
203,1390,Khangarh,pk,29.91,71.16,91.4,26,0,10.09,34.003
204,1910,Aksarayskiy,ru,46.79,48.01,64.4,18,0,13.42,40
205,2205,Tigil,ru,57.8,158.67,41.29,93,88,4.16,325.503
206,1554,Winfield,us,41.86,-88.16,84.69,54,40,6.93,250
207,482,Luanda,ao,-8.83,13.24,75.2,83,20,6.93,300
208,148,Muswellbrook,au,-32.27,150.89,39.13,83,0,2.04,150.503
209,597,Kasongo,cd,-4.43,26.67,85.84,50,80,1.7,195.503
210,1338,Baft,ir,29.23,56.61,52.81,31,44,2.93,192.503
211,2160,Iqaluit,ca,63.75,-68.52,26.6,68,90,19.46,320
212,89,Olavarria,ar,-36.89,-60.32,63.16,57,0,13.44,343.503
213,352,Mocuba,mz,-16.84,36.99,73.42,60,0,5.73,129.003
214,834,Bozoum,cf,6.31,16.38,76.12,78,8,2.48,45.003
215,54,Southbridge,nz,-43.81,172.25,44.6,81,76,6.93,290
216,1166,Colon,mx,20.8,-100.05,78.8,22,5,4.7,300
217,1649,Wuda,cn,39.5,106.72,44.71,32,0,5.17,259.003
218,1277,Sabinas Hidalgo,mx,26.51,-100.18,95.11,36,0,4.16,119.003
219,870,Rotifunk,sl,8.23,-12.68,85.84,66,32,8.97,250.503
220,2115,Ashington,gb,55.18,-1.57,58.59,76,0,13.87,40
221,1684,Gravina In Puglia,it,40.82,16.42,77.16,64,0,6.93,10
222,1162,Katsuura,jp,33.93,134.5,56.86,86,0,2.37,229.503
223,1467,Elizabeth City,us,36.3,-76.22,85.28,52,20,23.04,210
224,542,Canutama,br,-6.53,-64.38,83.59,82,32,3.38,126.503
225,1455,Pacifica,us,37.61,-122.49,57.65,82,90,11.41,320
226,1144,Arlit,ne,18.74,7.39,100.42,10,32,2.82,94.003
227,1593,Zhangye,cn,38.94,100.46,44.26,66,0,9.31,217.003
228,269,Pangai,to,-19.8,-174.35,77.29,100,88,15.68,128.503
229,1933,Nakusp,ca,50.24,-117.8,63.25,34,0,1.81,261.003
230,592,Port-Gentil,ga,-0.72,8.78,80.6,83,40,11.41,220
231,40,Christchurch,nz,-43.53,172.64,44.6,81,36,6.93,290
232,636,Kisesa,tz,-2.55,33.05,77,65,20,2.93,116.503
233,1709,Helong,cn,25.94,116.13,76.39,87,76,2.37,165.503
234,1844,Varazdin,hr,46.3,16.34,76.14,53,20,3.36,80
235,1777,Kincardine,ca,44.18,-81.63,56.32,58,48,7.52,220.003
236,483,Malanje,ao,-9.54,16.35,73.06,54,76,3.71,107.003
237,1510,Morganton,us,35.75,-81.69,78.48,69,75,5.82,220
238,2364,Sisimiut,gl,66.94,-53.67,32.11,97,88,2.37,288.003
239,125,Saint-Joseph,re,-21.37,55.62,71.42,60,0,6.93,40
240,1316,Empalme,mx,27.96,-110.81,89.6,43,40,11.41,200
241,2254,Yellowknife,ca,62.45,-114.38,55.4,62,75,11.41,60
242,1407,Rosarito,mx,27.04,-109.91,100.4,11,40,9.17,330
243,892,Port Blair,in,11.67,92.75,79.9,100,80,12.44,164.503
244,476,Gilbues,br,-9.83,-45.34,91.78,29,0,13.44,108.003
245,1159,San Vicente,ph,14.11,122.87,85.84,100,20,9.98,105.503
246,2035,Ivolginsk,ru,51.75,107.28,46.4,61,32,6.71,310
247,1850,Yasenskaya,ru,46.36,38.27,69.91,78,0,25.19,77.003
248,555,Mbuji-Mayi,cd,-6.13,23.6,71.26,81,0,2.71,261.003
249,1706,Chengde,cn,40.97,117.93,57.22,72,44,2.48,299.003
250,1884,Timmins,ca,48.48,-81.33,64.4,42,75,10.29,120
251,572,Lae,pg,-6.72,146.98,67.12,100,92,1.36,72.503
252,1304,Belsand,in,26.44,85.4,80.17,85,0,10.31,89.003
253,112,Whitianga,nz,-36.83,175.7,60.28,100,64,23.73,255.503
254,1339,Dalbandin,pk,28.9,64.41,76.39,16,44,6.96,9.50296
255,2183,Novouralsk,ru,57.25,60.1,36.88,49,0,3.27,340.503
256,62,Hanmer Springs,nz,-42.52,172.83,35.89,100,92,0.58,263.003
257,1299,Johi,pk,26.69,67.61,92.41,28,0,10.09,210.503
258,981,Prachuap Khiri Khan,th,11.81,99.79,75.58,92,44,1.92,272.003
259,1776,Traverse City,us,44.76,-85.62,79.5,51,40,3.36,170
260,1631,Terrasini,it,38.15,13.08,72.14,88,0,4.7,30
261,1793,Sfantu Gheorghe,ro,44.65,26.83,75.2,50,0,9.17,30
262,457,Nkhata Bay,mw,-11.61,34.3,68.02,98,8,5.17,125.003
263,1770,Hailey,us,43.52,-114.32,60.8,67,40,10.29,120
264,829,Obuasi,gh,6.21,-1.69,77.02,87,88,6.73,231.003
265,2014,Stolin,by,51.89,26.85,66.49,47,24,10.65,101.003
266,358,Grand Gaube,mu,-20.01,57.66,75.2,83,40,6.93,80
267,201,Kuruman,za,-27.46,23.43,50.11,49,0,4.5,312.003
268,16,Kaitangata,nz,-46.28,169.85,42.64,91,100,16.46,231.503
269,245,Filadelfia,py,-22.35,-60.04,88.81,40,0,13.78,28.503
270,325,Kununurra,au,-15.77,128.74,60.8,82,0,4.16,155.003
271,687,Luwuk,id,-0.95,122.79,76.12,100,68,2.93,221.503
272,514,Serra Talhada,br,-7.99,-38.29,88.18,33,8,11.88,146.003
273,1940,Dryden,ca,49.79,-92.84,69.8,68,90,5.82,270
274,295,Poum,nc,-20.23,164.02,71.26,100,92,18.03,92.503
275,1296,Qeshm,ir,26.96,56.27,87.46,66,68,6.93,200
276,115,San Luis,ar,-33.3,-66.34,71.53,44,8,11.99,329.503
277,722,Bandar,id,-4.2,104.14,73.96,95,12,3.15,139.003
278,1774,Red Wing,us,44.56,-92.53,88.09,31,1,3.36,230
279,154,Vicuna,cl,-30.03,-70.71,59,62,0,9.17,300
280,1761,Mujiayingzi,cn,42.12,118.78,53.26,61,0,3.04,264.503
281,1895,Plouzane,fr,48.38,-4.62,59.4,100,90,3.36,80
282,539,Contamana,pe,-7.35,-75.01,86.92,62,32,3.04,150.003
283,1179,Mecca,sa,21.43,39.83,104,21,20,2.24,200
284,2170,Kinna,se,57.51,12.69,69.8,46,0,11.41,190
285,546,Sao Raimundo Das Mangabeiras,br,-7.02,-45.48,93.58,28,0,11.65,117.003
286,0,Vaini,to,-21.2,-175.2,75.2,73,75,18.34,170
287,1408,Estacion Coahuila,mx,32.19,-115,75.83,25,20,21.92,280
288,1936,Swift Current,ca,50.29,-107.8,80.6,32,75,16.11,220
289,586,Piripiri,br,-4.27,-41.78,84.49,76,76,5.73,103.503
290,1161,Nishihara,jp,35.74,139.53,63.84,72,1,2.59,335.503
291,247,Terra Rica,br,-22.73,-52.62,79.81,54,20,10.65,73.003
292,1595,Yinchuan,cn,38.48,106.21,43.81,41,0,4.83,255.003
293,522,Manono,cd,-7.3,27.4,81.61,46,56,5.17,88.003
294,1856,Zhezkazgan,kz,47.8,67.71,73.6,25,0,12.21,219.503
295,1502,Bullhead City,us,35.15,-114.57,78.85,21,1,11.41,160
296,1046,Ponta Do Sol,cv,17.2,-25.09,71.08,100,8,16.91,46.503
297,697,Cartagena Del Chaira,co,1.33,-74.84,73.33,99,92,3.71,246.503
298,765,Banda Aceh,id,5.56,95.32,76.48,99,92,1.7,84.503
299,583,Altamira,br,-3.2,-52.21,87.8,66,75,3.36,100
300,890,Udankudi,in,8.43,78.03,78.46,94,80,7.74,294.503
301,841,Bandarbeyla,so,9.49,50.81,82.06,94,0,34.81,193.003
302,1480,Mandali,iq,33.75,45.55,81.7,24,8,4.5,4.50296
303,1841,Oyonnax,fr,46.26,5.66,74.3,49,0,8.05,20
304,1027,Sisophon,kh,13.59,102.97,78.46,87,24,5.17,208.003
305,2386,Urengoy,ru,65.96,78.37,22.57,91,76,9.08,270.003
306,902,Nanakuli,us,21.39,-158.15,73.47,94,1,3.36,290
307,1250,Asyut,eg,27.18,31.19,98.6,16,0,13.87,310
308,2314,Igrim,ru,63.19,64.42,46.78,56,88,6.62,249.003
309,2054,The Pas,ca,53.82,-101.24,53.6,93,90,4.7,310
310,1095,Nouakchott,mr,18.08,-15.98,69.28,94,0,19.15,322.503
311,2317,Noyabrsk,ru,63.2,75.45,24.1,85,0,2.71,279.503
312,670,Trairi,br,-3.28,-39.27,81.16,100,64,16.8,112.003
313,929,Bosaso,so,11.28,49.18,91.06,78,0,7.52,187.503
314,79,Colac,au,-38.34,143.59,53.35,85,48,6.4,5.00296
315,1279,Galveston,us,40.58,-86.19,78.49,65,40,8.05,230
316,73,Lebu,cl,-37.62,-73.65,55.06,100,76,3.38,129.503
317,1840,Gueret,fr,46.17,1.87,68,60,0,3.36,300
318,2109,Meadow Lake,ca,54.13,-108.44,62.6,82,90,2.24,10
319,1389,Mach,pk,29.87,67.33,70.99,11,0,7.74,308.003
320,825,Cayenne,gf,4.94,-52.33,77,100,90,4.7,110
321,1415,Laurel,us,31.69,-89.13,82.4,61,75,3.36,320
322,511,Conceicao Do Araguaia,br,-8.26,-49.26,90.7,52,0,4.94,85.003
323,1694,Dasoguz,tm,41.84,59.97,80.6,22,0,2.24,140
324,319,Dondo,mz,-19.62,34.74,77,88,20,4.94,139.003
325,372,Santa Lucia,pe,-15.7,-70.61,60.8,31,0,5.82,360
326,2359,Zyryanka,ru,65.73,150.89,36.43,69,76,4.5,327.003
327,2189,Bakchar,ru,57.02,82.07,38.23,99,92,4.5,25.003
328,946,Petatlan,mx,17.52,-101.27,89.6,62,20,10.29,240
329,2049,Hinton,ca,53.4,-117.57,60.82,30,0,2.71,297.503
330,968,Dourbali,td,11.81,15.86,84.49,83,0,1.92,216.003
331,2157,Smithers,ca,54.78,-127.17,42.8,81,90,3.36,160
332,1663,Sterling,us,39,-77.4,87.13,58,75,4.7,220
333,2016,Khomutovka,ru,51.92,34.56,56.14,54,0,10.98,96.003
334,1261,Mungaoli,in,24.41,78.09,78.91,49,0,2.48,249.503
335,2412,Tazovskiy,ru,67.47,78.7,22.12,88,68,10.2,276.003
336,471,Tarauaca,br,-8.16,-70.77,88.18,57,0,5.28,146.503
337,900,Silae,ph,8.16,125.3,71.26,92,56,2.15,210.003
338,508,Boca Do Acre,br,-8.76,-67.39,86.92,63,32,3.04,145.503
339,206,Saint-Pierre,re,-21.34,55.48,71.38,60,0,6.93,40
340,898,Saraza,ph,8.74,117.78,80.98,97,32,2.82,140.503
341,1453,Fukue,jp,35.03,136.69,64.4,93,20,5.82,80
342,952,Santa Marta,co,11.24,-74.21,87.8,74,20,11.41,270
343,2090,Kurumkan,ru,54.33,110.32,32.56,94,92,2.26,295.503
344,1507,Okmulgee,us,35.62,-95.96,87.31,45,1,6.85,178.503
345,1234,Taitung,tw,22.76,121.15,77.56,100,0,4.38,268.003
346,1008,Zinder,ne,13.81,8.99,98.6,30,20,4.7,40
347,1156,Ha Tinh,vn,18.33,105.9,85.12,90,0,12.77,183.503
348,2008,Tiel,nl,51.88,5.43,81.64,44,90,6.93,80
349,960,Gaoual,gn,11.75,-13.2,97.09,31,0,7.85,275.003
350,1620,Ocean City,us,30.44,-86.61,85.59,55,75,13.87,130
351,1019,Qandala,so,11.47,49.87,77.29,51,0,4.5,204.003
352,915,Ferkessedougou,ci,9.6,-5.2,86.56,66,36,4.83,79.503
353,134,San Juan,ar,-31.54,-68.53,68.02,47,0,3.04,99.503
354,839,Ginir,et,7.14,40.71,64.06,84,12,5.17,193.003
355,97,Waihi Beach,nz,-37.4,175.93,55.69,87,76,11.65,263.003
356,2231,Turinsk,ru,58.04,63.7,37.6,58,0,2.37,7.00296
357,1737,La Ciotat,fr,43.17,5.6,74.86,47,68,10.29,130
358,2164,Letterkenny,ie,54.95,-7.73,71.6,53,0,14.99,60
359,843,Kulhudhuffushi,mv,6.62,73.07,77.65,100,92,20.71,323.003
360,349,Maamba,zm,-17.36,27.22,61,73,8,3.27,70.503
361,673,Lastoursville,ga,-0.81,12.73,80.62,84,12,2.04,272.503
362,1809,Tongliao,cn,43.61,122.27,61.9,86,92,6.96,301.503
363,640,Mogadishu,so,2.04,45.34,80.08,100,80,20.27,208.503
364,2435,Tiksi,ru,71.64,128.87,29.14,77,8,3.04,175.503
365,579,Carauari,br,-4.88,-66.9,88.09,69,36,3.71,167.003
366,756,Isiro,cd,2.77,27.62,72.61,90,24,2.71,241.003
367,1611,Glenwood Springs,us,39.55,-107.33,73.09,14,1,4.7,210
